gene	source	n_strong_consensus_pathways	example_pathways	crispr_effect	crispr_p	crispr_fdr	crispr_direction
NGEF	resistance_consensus_leading_edge	4	go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY;go_bp:GOBP_SYNAPSE_ORGANIZATION	-0.0260198909285609	0.9317728463207364	0.9930268591865088	nonsignificant_sensitising_direction
ANKRA2	resistance_consensus_leading_edge	1	hallmark:HALLMARK_P53_PATHWAY	-0.0471866206818196	0.932219905553726	0.9931546671597092	nonsignificant_sensitising_direction
CSRNP2	resistance_consensus_leading_edge	1	hallmark:HALLMARK_P53_PATHWAY	-0.041881334051717	0.9326542979139644	0.9931546671597092	nonsignificant_sensitising_direction
MOB3C	resistance_consensus_leading_edge	2	go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	-0.0284157693570143	0.9320490527036308	0.9931546671597092	nonsignificant_sensitising_direction
MVP	resistance_consensus_leading_edge	8	go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY;go_bp:GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	-0.0389288564892442	0.9321794874414048	0.9931546671597092	nonsignificant_sensitising_direction
PPT1	resistance_consensus_leading_edge	1	go_bp:GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	-0.0278351693812251	0.9325129488243726	0.9931546671597092	nonsignificant_sensitising_direction
TEN1	resistance_consensus_leading_edge	2	go_bp:GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION;reactome:REACTOME_CHROMOSOME_MAINTENANCE	-0.0212104950996856	0.9333428932214524	0.993350564889933	nonsignificant_sensitising_direction
TEAD3	resistance_consensus_leading_edge	3	go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION	-0.0288069214545059	0.934325363429758	0.9935755778803804	nonsignificant_sensitising_direction
WDR91	resistance_consensus_leading_edge	1	go_bp:GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	-0.0404546330423922	0.933894251587756	0.9935755778803804	nonsignificant_sensitising_direction
WWTR1	resistance_consensus_leading_edge	31	go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION;go_bp:GOBP_FAT_CELL_DIFFERENTIATION	-0.0245771036019197	0.9359689635244902	0.993654279771498	nonsignificant_sensitising_direction
ADAMTS4	resistance_consensus_leading_edge	5	go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY;go_bp:GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION;go_bp:GOBP_SKELETAL_SYSTEM_DEVELOPMENT;reactome:REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX;reactome:REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	-0.0196709499061578	0.9373042487234536	0.9937667642581351	nonsignificant_sensitising_direction
RAD9A	resistance_consensus_leading_edge	1	reactome:REACTOME_CELL_CYCLE_CHECKPOINTS	-0.0402443330970347	0.93779465667275	0.9939905302346748	nonsignificant_sensitising_direction
NKX3-1	resistance_consensus_leading_edge	24	go_bp:GOBP_AORTA_DEVELOPMENT;go_bp:GOBP_ARTERY_DEVELOPMENT;go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1;go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID	-0.0221239303186848	0.9382633993692964	0.9941012600195046	nonsignificant_sensitising_direction
TRAF5	resistance_consensus_leading_edge	2	go_bp:GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY;go_bp:GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	-0.023012258053658	0.9388090688974576	0.9942382549699595	nonsignificant_sensitising_direction
SIAH2	resistance_consensus_leading_edge	2	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY;hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE	-0.0195919765315792	0.9389626473564155	0.994271673693084	nonsignificant_sensitising_direction
SLC7A2	resistance_consensus_leading_edge	1	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.0357972683060276	0.9392627061542465	0.9943328055231128	nonsignificant_sensitising_direction
RELL1	resistance_consensus_leading_edge	1	go_bp:GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	-0.0260671104931802	0.9399565096724982	0.9944256395886746	nonsignificant_sensitising_direction
SMC2	resistance_consensus_leading_edge	10	go_bp:GOBP_CHROMOSOME_SEPARATION;go_bp:GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION;go_bp:GOBP_NUCLEAR_CHROMOSOME_SEGREGATION;go_bp:GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION;go_bp:GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	-0.0331902561354491	0.9398329653328168	0.9944256395886746	nonsignificant_sensitising_direction
FUT8	resistance_consensus_leading_edge	5	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT;go_bp:GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA;go_bp:GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	-0.0291509243782854	0.9402078177532291	0.9944515775726668	nonsignificant_sensitising_direction
HSBP1	resistance_consensus_leading_edge	2	go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_GASTRULATION	-0.0205986106852398	0.9418202930463364	0.9950551992735006	nonsignificant_sensitising_direction
PITX2	resistance_consensus_leading_edge	16	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_BONE_DEVELOPMENT;go_bp:GOBP_CARDIOCYTE_DIFFERENTIATION;go_bp:GOBP_DIENCEPHALON_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT	-0.0193875788732516	0.9424254489268854	0.9951412102596844	nonsignificant_sensitising_direction
GBA2	resistance_consensus_leading_edge	5	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS;go_bp:GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS;go_bp:GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION;go_bp:GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION;go_bp:GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	-0.0181675730153205	0.9434476468859676	0.9954532117350254	nonsignificant_sensitising_direction
KRT4	resistance_consensus_leading_edge	2	go_bp:GOBP_EPITHELIAL_CELL_PROLIFERATION;go_bp:GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	-0.0284659790138475	0.9443557358320556	0.9956857022096692	nonsignificant_sensitising_direction
DLX5	resistance_consensus_leading_edge	31	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_BODY_MORPHOGENESIS;go_bp:GOBP_BONE_DEVELOPMENT;go_bp:GOBP_BONE_MORPHOGENESIS;go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	-0.0209589586679115	0.9455962815943808	0.9959705797178812	nonsignificant_sensitising_direction
RAB4A	resistance_consensus_leading_edge	2	go_bp:GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT;reactome:REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	-0.0207811452973754	0.9457448130249356	0.9959705797178812	nonsignificant_sensitising_direction
MAD1L1	resistance_consensus_leading_edge	15	go_bp:GOBP_CHROMOSOME_SEPARATION;go_bp:GOBP_METAPHASE_CHROMOSOME_ALIGNMENT;go_bp:GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION;go_bp:GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	-0.020455978265903	0.9461673143567711	0.996012244787425	nonsignificant_sensitising_direction
ADM2	resistance_consensus_leading_edge	4	go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_REGULATION_OF_BLOOD_CIRCULATION;go_bp:GOBP_REGULATION_OF_SYSTEM_PROCESS;go_bp:GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	-0.0194336378864097	0.9464491198226398	0.9961002539324711	nonsignificant_sensitising_direction
ANKH	resistance_consensus_leading_edge	9	go_bp:GOBP_BIOMINERAL_TISSUE_DEVELOPMENT;go_bp:GOBP_BONE_MINERALIZATION;go_bp:GOBP_ODONTOGENESIS;go_bp:GOBP_OSSIFICATION;go_bp:GOBP_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	-0.0160493932175107	0.94688293964827	0.996196999634656	nonsignificant_sensitising_direction
GNA13	resistance_consensus_leading_edge	14	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_EPITHELIAL_TUBE_MORPHOGENESIS	-0.0201188589527703	0.94828486146454	0.996196999634656	nonsignificant_sensitising_direction
HAUS2	resistance_consensus_leading_edge	3	reactome:REACTOME_CELL_CYCLE_MITOTIC;reactome:REACTOME_MITOTIC_PROMETAPHASE;reactome:REACTOME_M_PHASE	-0.035027622824221	0.949092435604852	0.996196999634656	nonsignificant_sensitising_direction
KLK3	resistance_consensus_leading_edge	2	go_bp:GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT;reactome:REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	-0.0322256885388121	0.9490377211382528	0.996196999634656	nonsignificant_sensitising_direction
SPRY2	resistance_consensus_leading_edge	49	go_bp:GOBP_AXIS_ELONGATION;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	-0.0246644676351497	0.9480942165970736	0.996196999634656	nonsignificant_sensitising_direction
SYT17	resistance_consensus_leading_edge	1	go_bp:GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	-0.022457578863257	0.9468744750888296	0.996196999634656	nonsignificant_sensitising_direction
GINS3	resistance_consensus_leading_edge	2	hallmark:HALLMARK_E2F_TARGETS;reactome:REACTOME_CELL_CYCLE_MITOTIC	-0.0219858628554296	0.9500838567239864	0.9964318667949212	nonsignificant_sensitising_direction
GLI3	resistance_consensus_leading_edge	65	go_bp:GOBP_ARTERY_DEVELOPMENT;go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_BONE_DEVELOPMENT;go_bp:GOBP_BONE_MORPHOGENESIS;go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	-0.0250519883342335	0.9503628756434924	0.9964318667949212	nonsignificant_sensitising_direction
MGST1	resistance_consensus_leading_edge	1	go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID	-0.0182632810207055	0.9499500033894268	0.9964318667949212	nonsignificant_sensitising_direction
PROM1	resistance_consensus_leading_edge	5	go_bp:GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT;go_bp:GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT;go_bp:GOBP_RENAL_SYSTEM_DEVELOPMENT;go_bp:GOBP_SENSORY_ORGAN_DEVELOPMENT;go_bp:GOBP_SENSORY_SYSTEM_DEVELOPMENT	-0.0185077987197521	0.9501455886037798	0.9964318667949212	nonsignificant_sensitising_direction
CA9	resistance_consensus_leading_edge	3	go_bp:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM;go_bp:GOBP_RESPONSE_TO_OXYGEN_LEVELS;go_bp:GOBP_TISSUE_MORPHOGENESIS	-0.0169670319824781	0.951371018921084	0.9964988639657776	nonsignificant_sensitising_direction
RARA	resistance_consensus_leading_edge	1	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.018238036275223	0.9509225535901767	0.9964988639657776	nonsignificant_sensitising_direction
TNFSF9	resistance_consensus_leading_edge	1	hallmark:HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.024881099161683	0.950822631573701	0.9964988639657776	nonsignificant_sensitising_direction
EPHA7	resistance_consensus_leading_edge	19	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_EPITHELIAL_TUBE_MORPHOGENESIS;go_bp:GOBP_ERK1_AND_ERK2_CASCADE;go_bp:GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT	-0.0204861207721593	0.9520647461406884	0.996559820123568	nonsignificant_sensitising_direction
PLIN3	resistance_consensus_leading_edge	1	go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY	-0.0248619343061964	0.9518434742323948	0.996559820123568	nonsignificant_sensitising_direction
PTCHD1	resistance_consensus_leading_edge	2	go_bp:GOBP_DIENCEPHALON_DEVELOPMENT;go_bp:GOBP_FOREBRAIN_DEVELOPMENT	-0.0206173850940736	0.9528299760355088	0.996559820123568	nonsignificant_sensitising_direction
DAB2IP	resistance_consensus_leading_edge	7	go_bp:GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1;go_bp:GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION;go_bp:GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH;go_bp:GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	-0.0136903245920532	0.9546984555934142	0.9967461272648184	nonsignificant_sensitising_direction
IRX4	resistance_consensus_leading_edge	2	go_bp:GOBP_HEART_DEVELOPMENT;go_bp:GOBP_PATTERN_SPECIFICATION_PROCESS	-0.0144465582592854	0.9540769582759312	0.9967461272648184	nonsignificant_sensitising_direction
LZTFL1	resistance_consensus_leading_edge	1	go_bp:GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	-0.0159498227698637	0.955004154704914	0.9967461272648184	nonsignificant_sensitising_direction
CEACAM6	resistance_consensus_leading_edge	7	go_bp:GOBP_CELL_MATRIX_ADHESION;go_bp:GOBP_CELL_SUBSTRATE_ADHESION;go_bp:GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION;go_bp:GOBP_POSITIVE_REGULATION_OF_LOCOMOTION;go_bp:GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION	-0.0141230254446425	0.955972974569021	0.9972742440622778	nonsignificant_sensitising_direction
IL11	resistance_consensus_leading_edge	7	go_bp:GOBP_FAT_CELL_DIFFERENTIATION;go_bp:GOBP_MYELOID_CELL_DIFFERENTIATION;go_bp:GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE;go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	-0.0190453981909364	0.9559800009039644	0.9972742440622778	nonsignificant_sensitising_direction
PARD6A	resistance_consensus_leading_edge	3	go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	-0.0128983715662425	0.9561112831897328	0.9972814672644942	nonsignificant_sensitising_direction
GNB1	resistance_consensus_leading_edge	1	reactome:REACTOME_ESR_MEDIATED_SIGNALING	-0.0153589399735665	0.9572006653475336	0.9974038242586556	nonsignificant_sensitising_direction
AGPAT4	resistance_consensus_leading_edge	1	hallmark:HALLMARK_HEME_METABOLISM	-0.015618386545654	0.9581891095259116	0.9974116242487912	nonsignificant_sensitising_direction
CASP9	resistance_consensus_leading_edge	12	go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_MYELOID_CELL_DIFFERENTIATION;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	-0.0121563536176729	0.9598618373552888	0.9974116242487912	nonsignificant_sensitising_direction
CORO1A	resistance_consensus_leading_edge	15	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT;go_bp:GOBP_CELL_CHEMOTAXIS;go_bp:GOBP_CELL_SUBSTRATE_ADHESION;go_bp:GOBP_LEUKOCYTE_CHEMOTAXIS	-0.0137386257572069	0.9661408624525808	0.9974116242487912	nonsignificant_sensitising_direction
DNAJB6	resistance_consensus_leading_edge	1	go_bp:GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	-0.0132228138190306	0.9665549166402015	0.9974116242487912	nonsignificant_sensitising_direction
ELFN1	resistance_consensus_leading_edge	1	go_bp:GOBP_SYNAPSE_ORGANIZATION	-0.0150670891593804	0.9589692470933656	0.9974116242487912	nonsignificant_sensitising_direction
FBLN5	resistance_consensus_leading_edge	7	go_bp:GOBP_CELL_MATRIX_ADHESION;go_bp:GOBP_CELL_SUBSTRATE_ADHESION;go_bp:GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION;go_bp:GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY;hallmark:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.0111669473879558	0.966852883288335	0.9974116242487912	nonsignificant_sensitising_direction
FKBP4	resistance_consensus_leading_edge	4	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY;hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE;reactome:REACTOME_ESR_MEDIATED_SIGNALING;reactome:REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	-0.0174981717495104	0.9655078395119844	0.9974116242487912	nonsignificant_sensitising_direction
HOPX	resistance_consensus_leading_edge	12	go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_HEART_DEVELOPMENT;go_bp:GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT;go_bp:GOBP_MUSCLE_CELL_DIFFERENTIATION;go_bp:GOBP_MUSCLE_TISSUE_DEVELOPMENT	-0.0203306820773718	0.9637931186968326	0.9974116242487912	nonsignificant_sensitising_direction
IDH1	resistance_consensus_leading_edge	1	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS	-0.0139665977637477	0.9642987069826616	0.9974116242487912	nonsignificant_sensitising_direction
METRN	resistance_consensus_leading_edge	7	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION;go_bp:GOBP_GLIOGENESIS;go_bp:GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	-0.0223934038129938	0.957423000014238	0.9974116242487912	nonsignificant_sensitising_direction
MKNK2	resistance_consensus_leading_edge	1	hallmark:HALLMARK_P53_PATHWAY	-0.011630107533378	0.965783353771026	0.9974116242487912	nonsignificant_sensitising_direction
NDEL1	resistance_consensus_leading_edge	1	reactome:REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	-0.0151492054230244	0.9588727044512942	0.9974116242487912	nonsignificant_sensitising_direction
NRTN	resistance_consensus_leading_edge	3	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_MESENCHYMAL_CELL_DIFFERENTIATION;go_bp:GOBP_MESENCHYME_DEVELOPMENT	-0.0151291949825846	0.9663654386573602	0.9974116242487912	nonsignificant_sensitising_direction
RAPH1	resistance_consensus_leading_edge	2	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	-0.0164352198355794	0.9636976193133652	0.9974116242487912	nonsignificant_sensitising_direction
RBL1	resistance_consensus_leading_edge	3	go_bp:GOBP_REGULATION_OF_KINASE_ACTIVITY;hallmark:HALLMARK_G2M_CHECKPOINT;reactome:REACTOME_CELL_CYCLE_MITOTIC	-0.0140030062660239	0.9651914305852682	0.9974116242487912	nonsignificant_sensitising_direction
SCX	resistance_consensus_leading_edge	31	go_bp:GOBP_BODY_MORPHOGENESIS;go_bp:GOBP_BONE_DEVELOPMENT;go_bp:GOBP_BONE_MORPHOGENESIS;go_bp:GOBP_CARTILAGE_DEVELOPMENT;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	-0.0149995887868037	0.9589502111462628	0.9974116242487912	nonsignificant_sensitising_direction
ALG5	resistance_consensus_leading_edge	2	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS;go_bp:GOBP_PATTERN_SPECIFICATION_PROCESS	-0.0122045400334744	0.9681265008544973	0.9975866860852872	nonsignificant_sensitising_direction
MCTP2	resistance_consensus_leading_edge	1	go_bp:GOBP_REGULATION_OF_SECRETION	-0.0123138335533461	0.9674118556646232	0.9975866860852872	nonsignificant_sensitising_direction
BATF	resistance_consensus_leading_edge	6	go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_DENDRITIC_CELL_DIFFERENTIATION;go_bp:GOBP_MYELOID_CELL_DIFFERENTIATION;go_bp:GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION;hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE	-0.0114820335071108	0.9699230993253568	0.997639896547052	nonsignificant_sensitising_direction
BLVRB	resistance_consensus_leading_edge	2	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY;hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE	-0.0146980984612765	0.9698153745014776	0.997639896547052	nonsignificant_sensitising_direction
CACNB3	resistance_consensus_leading_edge	3	go_bp:GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT;go_bp:GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT;go_bp:GOBP_SYNAPSE_ORGANIZATION	-0.0115743468489277	0.9702623943518268	0.997639896547052	nonsignificant_sensitising_direction
TTC21B	resistance_consensus_leading_edge	8	go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_FOREBRAIN_DEVELOPMENT;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION;go_bp:GOBP_GLIOGENESIS;go_bp:GOBP_PATTERN_SPECIFICATION_PROCESS	-0.0137173341869267	0.9700046522538798	0.997639896547052	nonsignificant_sensitising_direction
SQSTM1	resistance_consensus_leading_edge	1	go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY	-0.0102084058965852	0.9705639477119488	0.9976691289895264	nonsignificant_sensitising_direction
HSP90AA1	resistance_consensus_leading_edge	3	reactome:REACTOME_CELL_CYCLE_MITOTIC;reactome:REACTOME_MITOTIC_PROMETAPHASE;reactome:REACTOME_M_PHASE	-0.0178704542187997	0.9709027883051822	0.9977489894558016	nonsignificant_sensitising_direction
MYCL	resistance_consensus_leading_edge	2	go_bp:GOBP_EAR_DEVELOPMENT;go_bp:GOBP_SENSORY_ORGAN_DEVELOPMENT	-0.0107589953360198	0.9716696327139872	0.9978392105007686	nonsignificant_sensitising_direction
APBA3	resistance_consensus_leading_edge	1	go_bp:GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	-0.0091308111242325	0.9732460106542572	0.997961681296959	nonsignificant_sensitising_direction
URI1	resistance_consensus_leading_edge	3	go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	-0.01292861302458	0.9721337176529304	0.997961681296959	nonsignificant_sensitising_direction
BRSK1	resistance_consensus_leading_edge	4	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM;go_bp:GOBP_TISSUE_MORPHOGENESIS	-0.0105592632698829	0.9745062051532491	0.9980113905602398	nonsignificant_sensitising_direction
DEFB1	resistance_consensus_leading_edge	2	go_bp:GOBP_POSITIVE_REGULATION_OF_LOCOMOTION;go_bp:GOBP_TAXIS	-0.0079642118297194	0.9747107006063128	0.9980113905602398	nonsignificant_sensitising_direction
NAB2	resistance_consensus_leading_edge	11	go_bp:GOBP_BONE_DEVELOPMENT;go_bp:GOBP_BONE_MORPHOGENESIS;go_bp:GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS;go_bp:GOBP_ENSHEATHMENT_OF_NEURONS;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION	-0.0087722856823493	0.9745146719975089	0.9980113905602398	nonsignificant_sensitising_direction
CDC42	resistance_consensus_leading_edge	1	go_bp:GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	-0.0086909286746124	0.977824480716752	0.998662578302875	nonsignificant_sensitising_direction
GABBR1	resistance_consensus_leading_edge	5	go_bp:GOBP_OSSIFICATION;go_bp:GOBP_OSTEOBLAST_DIFFERENTIATION;go_bp:GOBP_REGULATION_OF_HORMONE_LEVELS;go_bp:GOBP_REGULATION_OF_SECRETION;hallmark:HALLMARK_INFLAMMATORY_RESPONSE	-0.0093559499525568	0.9777308756061824	0.998662578302875	nonsignificant_sensitising_direction
PBX2	resistance_consensus_leading_edge	4	go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_PATTERN_SPECIFICATION_PROCESS;go_bp:GOBP_SENSORY_ORGAN_DEVELOPMENT	-0.0066339214585351	0.9774868395427236	0.998662578302875	nonsignificant_sensitising_direction
