gene	leading_edge_dataset_count	max_same_pathway_dataset_count	leading_edge_datasets	pathway_count	resistance_direction	example_pathways	crispr_effect	crispr_p	crispr_fdr	crispr_direction
LGMN	2	2	gse111151,gse118713	18	consistently_up_in_resistance_pathways	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_CELL_CHEMOTAXIS;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_LEUKOCYTE_CHEMOTAXIS;go_bp:GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS;go_bp:GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_LOCOMOTION;go_bp:GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY;go_bp:GOBP_PROTEIN_PROCESSING	-0.4433437626898504	0.163463551117151	0.7907256351888757	nonsignificant_sensitising_direction
SULF2	2	2	gse118713,gse240112	18	consistently_up_in_resistance_pathways	go_bp:GOBP_BONE_DEVELOPMENT;go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_CARTILAGE_DEVELOPMENT;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_CHONDROCYTE_DIFFERENTIATION;go_bp:GOBP_CONNECTIVE_TISSUE_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT;go_bp:GOBP_EPITHELIAL_CELL_PROLIFERATION;go_bp:GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION;go_bp:GOBP_NEPHRON_DEVELOPMENT	-0.4242247165771364	0.1863267188250367	0.7933731032718212	nonsignificant_sensitising_direction
TGM2	2	1	gse111151,gse240112	18	mixed	go_bp:GOBP_BONE_DEVELOPMENT;go_bp:GOBP_EXOCRINE_SYSTEM_DEVELOPMENT;go_bp:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM;go_bp:GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE;go_bp:GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT;go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH;go_bp:GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT;go_bp:GOBP_REGULATION_OF_NEUROGENESIS	0.1466389878082514	0.5956255739858547	0.9285323437124028	nonsignificant_tolerance_direction
TIMP1	2	2	gse118713,gse240112	18	consistently_up_in_resistance_pathways	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_CARTILAGE_DEVELOPMENT;go_bp:GOBP_CONNECTIVE_TISSUE_DEVELOPMENT;go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY;go_bp:GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY;go_bp:GOBP_RESPONSE_TO_WOUNDING;go_bp:GOBP_SKELETAL_SYSTEM_DEVELOPMENT;go_bp:GOBP_TISSUE_REMODELING;go_bp:GOBP_WOUND_HEALING;hallmark:HALLMARK_ANGIOGENESIS	0.3873215396076448	0.1655785731459085	0.7907256351888757	nonsignificant_tolerance_direction
ZNF675	2	2	gse111151,gse240112	18	consistently_up_in_resistance_pathways	go_bp:GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1;go_bp:GOBP_MYELOID_CELL_DIFFERENTIATION;go_bp:GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY;go_bp:GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE;go_bp:GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	-0.283767182229707	0.4597390083844956	0.8907997035367704	nonsignificant_sensitising_direction
CDKN2A	2	1	gse111151,gse118713	17	mixed	go_bp:GOBP_CELL_MATRIX_ADHESION;go_bp:GOBP_CELL_SUBSTRATE_ADHESION;go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY;go_bp:GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS;go_bp:GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH;go_bp:GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION	-0.0206178858689369	0.9272963670018812	0.9918041953244384	nonsignificant_sensitising_direction
CXCL8	2	2	gse118713,gse240112	17	consistently_up_in_resistance_pathways	go_bp:GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1;go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_CELL_CHEMOTAXIS;go_bp:GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_LEUKOCYTE_CHEMOTAXIS;go_bp:GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS;go_bp:GOBP_POSITIVE_REGULATION_OF_LOCOMOTION	-0.1305282903157829	0.6981236252386838	0.95014645290215	nonsignificant_sensitising_direction
CYP1B1	2	2	gse111151,gse118713	17	consistently_up_in_resistance_pathways	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS;go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION;go_bp:GOBP_MUSCLE_CELL_MIGRATION;go_bp:GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS;go_bp:GOBP_POSITIVE_REGULATION_OF_LOCOMOTION;go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH;go_bp:GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	-0.0090754441648099	0.9800575301256924	0.999063935122804	nonsignificant_sensitising_direction
ITGB8	2	2	gse111151,gse240112	17	consistently_up_in_resistance_pathways	go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CARTILAGE_DEVELOPMENT;go_bp:GOBP_CELL_MATRIX_ADHESION;go_bp:GOBP_CELL_SUBSTRATE_ADHESION;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_CONNECTIVE_TISSUE_DEVELOPMENT;go_bp:GOBP_DENDRITIC_CELL_DIFFERENTIATION;go_bp:GOBP_MYELOID_CELL_DIFFERENTIATION;go_bp:GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION;go_bp:GOBP_PLACENTA_DEVELOPMENT	-0.1646209031249901	0.6517118518520003	0.9413295209974551	nonsignificant_sensitising_direction
LRP6	2	2	gse111151,gse240112	17	consistently_up_in_resistance_pathways	go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION;go_bp:GOBP_MESENCHYMAL_CELL_DIFFERENTIATION;go_bp:GOBP_MESENCHYME_DEVELOPMENT;go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY;go_bp:GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	0.1029592097200033	0.7947079102881613	0.9684266664282418	nonsignificant_tolerance_direction
NIPBL	2	1	gse111151,gse240112	17	mixed	go_bp:GOBP_EAR_MORPHOGENESIS;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS;go_bp:GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT;go_bp:GOBP_FAT_CELL_DIFFERENTIATION;go_bp:GOBP_METANEPHROS_DEVELOPMENT;go_bp:GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION;go_bp:GOBP_NUCLEAR_CHROMOSOME_SEGREGATION;go_bp:GOBP_OSSIFICATION	0.5345221896915131	0.2580800752012624	0.8163859673702398	nonsignificant_tolerance_direction
RB1	2	1	gse118713,gse240112	17	mixed	go_bp:GOBP_CHROMOSOME_SEPARATION;go_bp:GOBP_GLIOGENESIS;go_bp:GOBP_METAPHASE_CHROMOSOME_ALIGNMENT;go_bp:GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS;go_bp:GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY;go_bp:GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	0.1052452626248108	0.7195340656670395	0.955735206463882	nonsignificant_tolerance_direction
S100A9	2	2	gse111151,gse118713	17	consistently_up_in_resistance_pathways	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_CELL_CHEMOTAXIS;go_bp:GOBP_DEFENSE_RESPONSE_TO_FUNGUS;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION;go_bp:GOBP_GLIOGENESIS;go_bp:GOBP_LEUKOCYTE_CHEMOTAXIS;go_bp:GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	0.1969911297784436	0.645833727489776	0.9413295209974551	nonsignificant_tolerance_direction
VEGFB	2	2	gse111151,gse240112	17	consistently_up_in_resistance_pathways	go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CELL_CHEMOTAXIS;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_EPITHELIAL_CELL_PROLIFERATION;go_bp:GOBP_HEART_DEVELOPMENT;go_bp:GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS;go_bp:GOBP_POSITIVE_REGULATION_OF_LOCOMOTION;go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	-0.0643997174121606	0.8547054961982602	0.9820146424278774	nonsignificant_sensitising_direction
WLS	2	2	gse111151,gse240112	17	consistently_up_in_resistance_pathways	go_bp:GOBP_BIOMINERAL_TISSUE_DEVELOPMENT;go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_EXOCRINE_SYSTEM_DEVELOPMENT;go_bp:GOBP_FORMATION_OF_PRIMARY_GERM_LAYER;go_bp:GOBP_GASTRULATION;go_bp:GOBP_MESODERM_DEVELOPMENT;go_bp:GOBP_MESODERM_MORPHOGENESIS;go_bp:GOBP_ODONTOGENESIS	0.4040203656808634	0.1853292956184446	0.7933731032718212	nonsignificant_tolerance_direction
ATP2B1	2	2	gse111151,gse118713	16	consistently_up_in_resistance_pathways	go_bp:GOBP_BIOMINERAL_TISSUE_DEVELOPMENT;go_bp:GOBP_BONE_MINERALIZATION;go_bp:GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT;go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_OSSIFICATION;go_bp:GOBP_POSITIVE_REGULATION_OF_OSSIFICATION;go_bp:GOBP_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT;go_bp:GOBP_REGULATION_OF_BLOOD_CIRCULATION;go_bp:GOBP_REGULATION_OF_BONE_MINERALIZATION;go_bp:GOBP_REGULATION_OF_OSSIFICATION	-0.9182794349279372	0.0197199167536933	0.6009826181172715	nonsignificant_sensitising_direction
CASP8	2	2	gse111151,gse118713	16	consistently_up_in_resistance_pathways	go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT;go_bp:GOBP_HEART_DEVELOPMENT;go_bp:GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT;go_bp:GOBP_MYELOID_CELL_DIFFERENTIATION;go_bp:GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION;go_bp:GOBP_PLACENTA_DEVELOPMENT;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_LOCOMOTION	-0.19606459349942	0.5279761541239731	0.9126959493345186	nonsignificant_sensitising_direction
CLASP1	2	1	gse111151,gse118713	16	mixed	go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY;go_bp:GOBP_CELL_SUBSTRATE_ADHESION;go_bp:GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION;go_bp:GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS;go_bp:GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS;go_bp:GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION;go_bp:GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING;go_bp:GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT;go_bp:GOBP_RESPONSE_TO_WOUNDING;go_bp:GOBP_SISTER_CHROMATID_SEGREGATION	0.0773945235025586	0.8228183817992807	0.9758661310082004	nonsignificant_tolerance_direction
ERRFI1	2	2	gse118713,gse240112	16	consistently_up_in_resistance_pathways	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS;go_bp:GOBP_CARTILAGE_DEVELOPMENT;go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_CONNECTIVE_TISSUE_DEVELOPMENT;go_bp:GOBP_EPITHELIAL_CELL_PROLIFERATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY;go_bp:GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	0.8570978023461606	0.0078119196871735	0.5330950584348265	nonsignificant_tolerance_direction
MAGED1	2	2	gse118713,gse240112	16	consistently_up_in_resistance_pathways	go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_EPITHELIAL_CELL_PROLIFERATION;go_bp:GOBP_EPITHELIAL_TUBE_MORPHOGENESIS;go_bp:GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT;go_bp:GOBP_MESONEPHROS_DEVELOPMENT;go_bp:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM;go_bp:GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE;go_bp:GOBP_NEPHRON_DEVELOPMENT;go_bp:GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT;go_bp:GOBP_NEPHRON_MORPHOGENESIS	-0.234164927097261	0.4102658836917227	0.8802112529758787	nonsignificant_sensitising_direction
MMP13	2	2	gse111151,gse118713	16	consistently_up_in_resistance_pathways	go_bp:GOBP_BIOMINERAL_TISSUE_DEVELOPMENT;go_bp:GOBP_BONE_DEVELOPMENT;go_bp:GOBP_BONE_MINERALIZATION;go_bp:GOBP_BONE_MORPHOGENESIS;go_bp:GOBP_CARTILAGE_DEVELOPMENT;go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY;go_bp:GOBP_CONNECTIVE_TISSUE_DEVELOPMENT;go_bp:GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS;go_bp:GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION;go_bp:GOBP_OSSIFICATION	-0.1489211301374515	0.599386167066191	0.929540018628466	nonsignificant_sensitising_direction
NR3C1	2	2	gse111151,gse118713	16	consistently_up_in_resistance_pathways	go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_EPITHELIAL_TUBE_MORPHOGENESIS;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION;go_bp:GOBP_GLIOGENESIS;go_bp:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM;go_bp:GOBP_MYELOID_CELL_DIFFERENTIATION;go_bp:GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION;go_bp:GOBP_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS;go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH;go_bp:GOBP_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	0.3350028716710556	0.171632497390404	0.7909727675032434	nonsignificant_tolerance_direction
P2RY1	2	2	gse111151,gse240112	16	consistently_up_in_resistance_pathways	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS;go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_ERK1_AND_ERK2_CASCADE;go_bp:GOBP_GLIOGENESIS;go_bp:GOBP_HEMOSTASIS;go_bp:GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE;go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION;go_bp:GOBP_REGULATION_OF_CELL_SHAPE;go_bp:GOBP_REGULATION_OF_HORMONE_LEVELS	0.0617042451412812	0.7974889169792574	0.9689410467044076	nonsignificant_tolerance_direction
PITX2	2	2	gse111151,gse240112	16	consistently_up_in_resistance_pathways	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_BONE_DEVELOPMENT;go_bp:GOBP_CARDIOCYTE_DIFFERENTIATION;go_bp:GOBP_DIENCEPHALON_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_FOREBRAIN_DEVELOPMENT;go_bp:GOBP_HEART_DEVELOPMENT;go_bp:GOBP_MESENCHYMAL_CELL_DIFFERENTIATION;go_bp:GOBP_MESENCHYME_DEVELOPMENT;go_bp:GOBP_NEURAL_CREST_CELL_DIFFERENTIATION	-0.0193875788732516	0.9424254489268854	0.9951412102596844	nonsignificant_sensitising_direction
PTCH1	2	2	gse111151,gse118713	16	consistently_up_in_resistance_pathways	go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_EPITHELIAL_TUBE_FORMATION;go_bp:GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT;go_bp:GOBP_METANEPHROS_DEVELOPMENT;go_bp:GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM;go_bp:GOBP_MUSCLE_TISSUE_DEVELOPMENT;go_bp:GOBP_OSTEOBLAST_DIFFERENTIATION;go_bp:GOBP_PATTERN_SPECIFICATION_PROCESS	0.2258645540922597	0.3865447461690923	0.8707240057237777	nonsignificant_tolerance_direction
SKIL	2	2	gse111151,gse118713	16	consistently_up_in_resistance_pathways	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT;go_bp:GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE;go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH;go_bp:GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS;go_bp:GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS;go_bp:GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT;go_bp:GOBP_REGULATION_OF_NEUROGENESIS;go_bp:GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	0.8157321333655441	0.0332606606729961	0.6331913346139266	nonsignificant_tolerance_direction
SPRED3	2	2	gse111151,gse240112	16	consistently_up_in_resistance_pathways	go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION;go_bp:GOBP_ERK1_AND_ERK2_CASCADE;go_bp:GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE;go_bp:GOBP_MESENCHYMAL_CELL_DIFFERENTIATION;go_bp:GOBP_MESENCHYME_DEVELOPMENT;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE;go_bp:GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS;go_bp:GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	0.1809750026853303	0.4978387782317781	0.9007312512025376	nonsignificant_tolerance_direction
CELSR1	2	2	gse111151,gse118713	15	consistently_up_in_resistance_pathways	go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_EPITHELIAL_TUBE_FORMATION;go_bp:GOBP_EPITHELIAL_TUBE_MORPHOGENESIS;go_bp:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM;go_bp:GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE;go_bp:GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM;go_bp:GOBP_NEURAL_TUBE_DEVELOPMENT;go_bp:GOBP_NEURAL_TUBE_FORMATION;go_bp:GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	0.0057796853536995	0.9876642484577944	0.9990839080152084	nonsignificant_tolerance_direction
CORO1A	2	2	gse118713,gse240112	15	consistently_up_in_resistance_pathways	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT;go_bp:GOBP_CELL_CHEMOTAXIS;go_bp:GOBP_CELL_SUBSTRATE_ADHESION;go_bp:GOBP_LEUKOCYTE_CHEMOTAXIS;go_bp:GOBP_POSITIVE_REGULATION_OF_LOCOMOTION;go_bp:GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS;go_bp:GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION;go_bp:GOBP_REGULATION_OF_CELL_SHAPE;go_bp:GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	-0.0137386257572069	0.9661408624525808	0.9974116242487912	nonsignificant_sensitising_direction
GSN	2	2	gse118713,gse240112	15	consistently_up_in_resistance_pathways	go_bp:GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION;go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY;go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH;go_bp:GOBP_PROTEIN_PROCESSING;go_bp:GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS;go_bp:GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	-0.0043349849987937	0.9863970994758612	0.9990839080152084	nonsignificant_sensitising_direction
ITGB2	2	2	gse118713,gse240112	15	consistently_up_in_resistance_pathways	go_bp:GOBP_CELL_CHEMOTAXIS;go_bp:GOBP_CELL_MATRIX_ADHESION;go_bp:GOBP_CELL_SUBSTRATE_ADHESION;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_FORMATION_OF_PRIMARY_GERM_LAYER;go_bp:GOBP_GASTRULATION;go_bp:GOBP_LEUKOCYTE_CHEMOTAXIS;go_bp:GOBP_REGULATION_OF_CELL_SHAPE;go_bp:GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE;go_bp:GOBP_REGULATION_OF_SECRETION	0.2973247463241701	0.3950606073191172	0.8739084148450614	nonsignificant_tolerance_direction
