collection	pathway	resistance_consensus_class	resistance_median_NES	resistance_datasets_FDR05	gse245601_NES	gse245601_fdr	crispr_NES	crispr_fdr	candidates_connected	convergence_category
go_bp	GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	DIRECTIONAL_CONSENSUS	1.4127914347404815	1	1.2889702348642107	0.1583924404161556	-1.0275264276888445	0.7154230038022814		RESISTANCE_ONLY
go_bp	GOBP_MUSCLE_ADAPTATION	DIRECTIONAL_CONSENSUS	1.5146289436225029	1	0.9722226298087986	0.762302305640244	0.8598424521129673	0.8889471290259698		RESISTANCE_ONLY
reactome	REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	DIRECTIONAL_CONSENSUS	-1.4394828801196071	1	-0.976595524136976	0.7747770160695858	-1.2671769893122964	0.2852790816021194		RESISTANCE_ONLY
go_bp	GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	DIRECTIONAL_CONSENSUS	1.2869884199628252	1	-1.1825898697748007	0.3988289607026236	1.0780469520002416	0.6706032148618969		RESISTANCE_ONLY
hallmark	HALLMARK_APOPTOSIS	DIRECTIONAL_CONSENSUS	1.37784962420357	1	0.9655139161043348	0.6016042780748664	0.9294203541195768	0.720164609053498		RESISTANCE_ONLY
reactome	REACTOME_VISUAL_PHOTOTRANSDUCTION	DIRECTIONAL_CONSENSUS	1.5092569265210782	1	1.0955814551590073	0.6070797399279211	0.961938259686895	0.7108098176928922		RESISTANCE_ONLY
go_bp	GOBP_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	DIRECTIONAL_CONSENSUS	1.6463753776623309	1	-1.4688934788886203	0.2813254543143982	-1.7370636932027843	0.0917209515877246		RESISTANCE_ONLY
go_bp	GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	DIRECTIONAL_CONSENSUS	1.6308322776662996	1	-1.0025071698446315	0.7158363685001132	-0.5678625402633609	0.9967049163069795		RESISTANCE_ONLY
reactome	REACTOME_AURKA_ACTIVATION_BY_TPX2	DIRECTIONAL_CONSENSUS	-1.5319308675171797	1	-0.6859294375880232	1.0	-1.0983566920063423	0.5026751709264442		RESISTANCE_ONLY
go_bp	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION	DIRECTIONAL_CONSENSUS	1.3370151794513023	1	1.3004066791661466	0.1964861870204971	1.322486889921358	0.1799110214151329		RESISTANCE_ONLY
go_bp	GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS	DIRECTIONAL_CONSENSUS	1.4129508263945565	1	1.286922586696878	0.3342868269524984	0.9863837638482972	0.7799735991276233		RESISTANCE_ONLY
go_bp	GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	DIRECTIONAL_CONSENSUS	1.502083763366867	1	0.8282656548348448	0.912696228582368	1.6242742430531067	0.112971072931783		RESISTANCE_ONLY
go_bp	GOBP_MESENCHYMAL_CELL_PROLIFERATION	DIRECTIONAL_CONSENSUS	1.684562683514376	1	-1.0505063435259183	0.6546077731058331	-1.1443598091916516	0.6525011446886447		RESISTANCE_ONLY
go_bp	GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	DIRECTIONAL_CONSENSUS	1.5661999543418883	1	1.102450269473174	0.6098574644159764	1.4517101004564623	0.348844002265968		RESISTANCE_ONLY
go_bp	GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	DIRECTIONAL_CONSENSUS	1.253590443903374	1	-1.000273974595511	0.7224918309703146				RESISTANCE_ONLY
go_bp	GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND	DIRECTIONAL_CONSENSUS	1.629093919074208	1	-1.0352176525217047	0.6869658493046463	-1.0843135667400696	0.6936504695794201		RESISTANCE_ONLY
go_bp	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	DIRECTIONAL_CONSENSUS	1.57854951432975	1	-1.1017463122861455	0.5716975802655118	-1.0617293638240024	0.6952239617658852	VEZF1	RESISTANCE_ONLY
go_bp	GOBP_COGNITION	DIRECTIONAL_CONSENSUS	1.3468121405447695	1	1.2087160770600338	0.3194444444444444	1.251837296072703	0.3322644273460279		RESISTANCE_ONLY
go_bp	GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	DIRECTIONAL_CONSENSUS	1.4568003724176002	1	1.128631997450844	0.5226453761636664	1.530574515264714	0.112971072931783		RESISTANCE_ONLY
go_bp	GOBP_REGULATION_OF_CELL_CELL_ADHESION	DIRECTIONAL_CONSENSUS	1.3255120575821897	1	-1.0964521086267236	0.460944237286077	1.2485528367931804	0.2450327733312887	CITED2	RESISTANCE_ONLY
go_bp	GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	DIRECTIONAL_CONSENSUS	-1.4492553491013227	1	-1.1525558190002767	0.5516317311706124	0.7755452359936278	0.9018944817105844		RESISTANCE_ONLY
go_bp	GOBP_CHEMOKINE_PRODUCTION	DIRECTIONAL_CONSENSUS	1.5294775890074022	1	0.9390640349948132	0.7944706488736428	0.9622889206043344	0.8102588836911992		RESISTANCE_ONLY
go_bp	GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER	DIRECTIONAL_CONSENSUS	1.6022165417686092	1	-1.0677383901140096	0.6546077731058331	1.0245466388037785	0.7342638451148132		RESISTANCE_ONLY
go_bp	GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	DIRECTIONAL_CONSENSUS	1.3866924821860602	1	-1.1176646691902972	0.5288720484822919	1.235182717093685	0.4982061158252844		RESISTANCE_ONLY
go_bp	GOBP_CHONDROITIN_SULFATE_METABOLIC_PROCESS	DIRECTIONAL_CONSENSUS	1.5700162800654005	1	1.644904120135406	0.0930112207432143	0.9315581446982728	0.8192723773284367		RESISTANCE_ONLY
go_bp	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION	DIRECTIONAL_CONSENSUS	1.258780902480776	1	-1.1807419309109692	0.2932734237864453	1.053401025290377	0.6808981966112805		RESISTANCE_ONLY
go_bp	GOBP_POSITIVE_REGULATION_OF_MIRNA_TRANSCRIPTION	DIRECTIONAL_CONSENSUS	1.5507720848862487	1	-1.196783627780187	0.4713486643112018	-1.1847645430720346	0.6008843036109064		RESISTANCE_ONLY
go_bp	GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT	DIRECTIONAL_CONSENSUS	1.3594307043428246	1	-1.1856476399834863	0.452838697280008	1.5792012935252406	0.077919915279816	CITED2	RESISTANCE_ONLY
go_bp	GOBP_LEARNING	DIRECTIONAL_CONSENSUS	1.5536821476335752	1	1.0076794881898128	0.7177595849882467	1.0847415641126723	0.6633646308898268		RESISTANCE_ONLY
go_bp	GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	DIRECTIONAL_CONSENSUS	1.4351212127895103	1	1.3005592200224796	0.298637606329914	0.891408115224558	0.883253819215348		RESISTANCE_ONLY
go_bp	GOBP_COLLAGEN_CATABOLIC_PROCESS	DIRECTIONAL_CONSENSUS	1.5487087173779486	1	0.990763688322846	0.746914795157363	1.4641960212016665	0.3686054794520548		RESISTANCE_ONLY
go_bp	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	DIRECTIONAL_CONSENSUS	1.6554075348833042	1	-1.5482365404855676	0.0897028428320392	-1.1311247514574043	0.661244776119403		RESISTANCE_ONLY
reactome	REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	DIRECTIONAL_CONSENSUS	1.4269789821915444	1	-1.232787057611735	0.2570575975748389	1.1022990103120265	0.4581093145521278		RESISTANCE_ONLY
go_bp	GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	DIRECTIONAL_CONSENSUS	-1.4799039619131824	1	-0.903870758324362	0.8394927183283816	-1.1968240959380287	0.5825097574574853		RESISTANCE_ONLY
reactome	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	DIRECTIONAL_CONSENSUS	1.6392456760112184	1	-1.7653665496417106	0.0109048012715036	-1.032294514517865	0.6051034131801825		RESISTANCE_ONLY
go_bp	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	DIRECTIONAL_CONSENSUS	1.3438712281119094	1	-1.10058761175702	0.5208470902635892	1.079102686671453	0.671153648082271		RESISTANCE_ONLY
go_bp	GOBP_REGULATION_OF_CELL_ACTIVATION	DIRECTIONAL_CONSENSUS	1.2284366493487533	1						RESISTANCE_ONLY
reactome	REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	DIRECTIONAL_CONSENSUS	1.3238208789578276	1	-1.1470185559284565	0.4774678111587982	1.017676714873466	0.6644217281645362		RESISTANCE_ONLY
go_bp	GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	DIRECTIONAL_CONSENSUS	1.384723278198446	1	-0.8012543796407926	0.9470729360144284	1.0521585063162096	0.707531576121215		RESISTANCE_ONLY
go_bp	GOBP_HETEROTYPIC_CELL_CELL_ADHESION	DIRECTIONAL_CONSENSUS	1.620432059226507	1	-1.2616354431807837	0.3907871115152362	0.9403506710916276	0.8150144542402097		RESISTANCE_ONLY
go_bp	GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	DIRECTIONAL_CONSENSUS	1.245076404062352	1	1.0571839316522371	0.5925589149049026	1.0618359341664092	0.6808981966112805		RESISTANCE_ONLY
go_bp	GOBP_MYELOID_LEUKOCYTE_ACTIVATION	DIRECTIONAL_CONSENSUS	1.4120122676240416	1	-1.1783186271574788	0.3829828914718558	-0.9746320831777382	0.8035119665126268		RESISTANCE_ONLY
go_bp	GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	DIRECTIONAL_CONSENSUS	1.3493098728467832	1	-1.4205741204845324	0.0087463707988886	1.2543836554001642	0.2057213703088585	CITED2	RESISTANCE_ONLY
go_bp	GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	DIRECTIONAL_CONSENSUS	1.41989629769105	1	-0.9103020616055192	0.8558661912998459	-1.072789516954262	0.6947615964009406	USP34	RESISTANCE_ONLY
go_bp	GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	DIRECTIONAL_CONSENSUS	1.5561756345263649	1	-1.3332673634126604	0.3709351083482392	1.207160032616044	0.5908695652173914		RESISTANCE_ONLY
go_bp	GOBP_TYPE_B_PANCREATIC_CELL_DIFFERENTIATION	DIRECTIONAL_CONSENSUS	1.55945326354935	1	-1.3008988920479752	0.4169138487904554	1.0415364536844876	0.7251067894810419		RESISTANCE_ONLY
reactome	REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	DIRECTIONAL_CONSENSUS	-1.5809126016514874	1	-0.8332200157126648	0.950693948520508	-1.196365390643153	0.3742160278745644		RESISTANCE_ONLY
go_bp	GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	DIRECTIONAL_CONSENSUS	1.265737978404646	1	1.2113925454916648	0.2196848729524205				RESISTANCE_ONLY
reactome	REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	DIRECTIONAL_CONSENSUS	1.5968991538193436	1	-0.8962274494860858	0.8429314697120964	1.2346771056031511	0.4260313608362889		RESISTANCE_ONLY
go_bp	GOBP_GLAND_DEVELOPMENT	DIRECTIONAL_CONSENSUS	1.251700959835385	1	-1.4847759386718065	0.0046604919621438	1.162926584962134	0.4682636357900969	CITED2	RESISTANCE_ONLY
go_bp	GOBP_SUPEROXIDE_ANION_GENERATION	DIRECTIONAL_CONSENSUS	1.587500252535344	1	-0.8736990542901726	0.8576734306937227	1.2348945957619202	0.5825097574574853		RESISTANCE_ONLY
reactome	REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	DIRECTIONAL_CONSENSUS	1.5879701044272103	1	1.076312442451411	0.6674402565983207	1.0417078553752988	0.6093145598019496		RESISTANCE_ONLY
go_bp	GOBP_EMBRYONIC_PLACENTA_MORPHOGENESIS	DIRECTIONAL_CONSENSUS	1.5214409817231516	1	-0.9771028638848608	0.74382946366161	0.7643150247735387	0.9172314049586776		RESISTANCE_ONLY
go_bp	GOBP_REGULATION_OF_PROTEOLYSIS	DIRECTIONAL_CONSENSUS	1.2385639630224154	1						RESISTANCE_ONLY
go_bp	GOBP_DITERPENOID_METABOLIC_PROCESS	DIRECTIONAL_CONSENSUS	1.5154756017504216	1	-0.996033440724269	0.7289911435234487	1.2338760252628924	0.5139622117254793		RESISTANCE_ONLY
go_bp	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	DIRECTIONAL_CONSENSUS	1.6008143857144443	1	-0.904534370416819	0.8099222177039083	1.790600560984423	0.072717807936894		RESISTANCE_ONLY
go_bp	GOBP_CELL_JUNCTION_ASSEMBLY	DIRECTIONAL_CONSENSUS	1.3636624370055028	1	-1.5376996568876562	0.0020454491856397	0.9764806363057442	0.8043739224227685		RESISTANCE_ONLY
go_bp	GOBP_STEM_CELL_DIFFERENTIATION	DIRECTIONAL_CONSENSUS	1.3207939287500778	1	-1.3889534229825626	0.0897028428320392	-1.3161789968035111	0.2174588568233843	CITED2	RESISTANCE_ONLY
go_bp	GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	DIRECTIONAL_CONSENSUS	1.6358263199803245	1	-1.2812150830277231	0.3851611420692825	1.029686617406085	0.7376371901073597		RESISTANCE_ONLY
go_bp	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	DIRECTIONAL_CONSENSUS	1.5962527204183568	1	-1.7333196440074472	0.0051840168645651	1.0325928957642834	0.7461679989060305		RESISTANCE_ONLY
go_bp	GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION	DIRECTIONAL_CONSENSUS	1.5707393482790144	1	-0.9973162717231082	0.7269279393173198	1.068298142132719	0.7063409563409564		RESISTANCE_ONLY
go_bp	GOBP_POSITIVE_REGULATION_OF_SECRETION	DIRECTIONAL_CONSENSUS	1.331924770098206	1	-1.0331194548541554	0.655640243902439	0.9504217416090964	0.8346221901308428		RESISTANCE_ONLY
reactome	REACTOME_EPHRIN_SIGNALING	DIRECTIONAL_CONSENSUS	1.6165295572661833	1	0.9472939195487045	0.8100749795589368	1.264877493018358	0.4084174552063373		RESISTANCE_ONLY
go_bp	GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	DIRECTIONAL_CONSENSUS	1.325197180190571	1						RESISTANCE_ONLY
go_bp	GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	DIRECTIONAL_CONSENSUS	1.6550280740591268	1	-0.7536523128152874	0.948561868562735	0.9483462642833232	0.8027904556290832		RESISTANCE_ONLY
reactome	REACTOME_CILIUM_ASSEMBLY	DIRECTIONAL_CONSENSUS	-1.3227522601138766	1	-0.9637735545224436	0.8101781433664716	-0.9238076405003623	0.8109568603191354		RESISTANCE_ONLY
reactome	REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	DIRECTIONAL_CONSENSUS	-1.4015004652057677	1	0.7854479279545508	0.9787044821773352	-0.85052477832055	0.8765084981360964		RESISTANCE_ONLY
go_bp	GOBP_REGULATION_OF_CELL_MATRIX_ADHESION	DIRECTIONAL_CONSENSUS	1.5470511996300027	1	-1.4990881130924332	0.0584323758775352	1.6477614551522988	0.0601145415304049		RESISTANCE_ONLY
go_bp	GOBP_RESPIRATORY_BURST	DIRECTIONAL_CONSENSUS	1.6445328824545524	1	0.715665914245161	0.9664879576344826	-1.2965184000214445	0.5094001881822563		RESISTANCE_ONLY
go_bp	GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	DIRECTIONAL_CONSENSUS	1.4410050191884582	1	-1.1870717169559477	0.3354357798165137	1.3763157953383465	0.1469188380935906		RESISTANCE_ONLY
go_bp	GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	DIRECTIONAL_CONSENSUS	-1.5357778650171452	1	-1.13770921414928	0.5030790923004616	-1.2675947620019206	0.4516405164253056		RESISTANCE_ONLY
go_bp	GOBP_MEIOTIC_CELL_CYCLE	DIRECTIONAL_CONSENSUS	-1.236207457815232	1	-1.260507055993647	0.2130016649992455	1.035520989566052	0.718616350661591		RESISTANCE_ONLY
go_bp	GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	DIRECTIONAL_CONSENSUS	1.405395722077183	1	1.2322724969877394	0.183293264055969	1.202118080119184	0.4124878048780488		RESISTANCE_ONLY
go_bp	GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM	DIRECTIONAL_CONSENSUS	1.6626924875258149	1	-1.5460774137825737	0.183293264055969	-1.342627916766798	0.4889128728414442		RESISTANCE_ONLY
go_bp	GOBP_REGULATION_OF_HORMONE_SECRETION	DIRECTIONAL_CONSENSUS	1.3383649273923883	1	-1.1904608073910832	0.364724844577481	-0.9097911160047578	0.8902810905031208		RESISTANCE_ONLY
go_bp	GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	DIRECTIONAL_CONSENSUS	1.3964919491770544	1	-1.3311266816649203	0.091308780569997	1.175289997439661	0.5139259175222645		RESISTANCE_ONLY
go_bp	GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	DIRECTIONAL_CONSENSUS	1.52424338987699	1	0.767060931886636	0.9731203635852872	0.941330182688786	0.8370970145546669		RESISTANCE_ONLY
go_bp	GOBP_SENSORY_ORGAN_MORPHOGENESIS	DIRECTIONAL_CONSENSUS	1.2668001609730066	1	-0.8844238617512167	0.912696228582368	1.1435346836395863	0.5662201703933222	CITED2	RESISTANCE_ONLY
go_bp	GOBP_NEUROINFLAMMATORY_RESPONSE	DIRECTIONAL_CONSENSUS	1.4714050762171007	1	0.983882586886449	0.7366241063820688	-0.927022574191394	0.8298326426805626		RESISTANCE_ONLY
go_bp	GOBP_CARDIAC_CONDUCTION	DIRECTIONAL_CONSENSUS	1.6033983534223433	1	-1.2019639063937837	0.4313270226826219	-1.0057006395590071	0.7683634020618557		RESISTANCE_ONLY
go_bp	GOBP_ENDOTHELIAL_CELL_MIGRATION	DIRECTIONAL_CONSENSUS	1.3995866644316677	1	-1.1833132426279207	0.4057177615571776	1.0402241870472622	0.7145242759947281		RESISTANCE_ONLY
go_bp	GOBP_POSITIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION	DIRECTIONAL_CONSENSUS	1.6639484105990563	1	-1.0315050079928876	0.6836053965414429	-1.2411273036428336	0.5172992870705406		RESISTANCE_ONLY
go_bp	GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS	DIRECTIONAL_CONSENSUS	1.424300520912175	1	-1.189685036404723	0.3810240963855422	1.1437239478131749	0.5714688940092165		RESISTANCE_ONLY
reactome	REACTOME_INTERLEUKIN_10_SIGNALING	DIRECTIONAL_CONSENSUS	1.7036848441344714	1	0.5256710344985005	1.0	1.0233622544654148	0.6238722535485126		RESISTANCE_ONLY
go_bp	GOBP_SPERM_FLAGELLUM_ASSEMBLY	DIRECTIONAL_CONSENSUS	-1.6447090627369905	1	-0.8224358780816765	0.9074583422345652	0.8752555128704312	0.8581530131856178		RESISTANCE_ONLY
go_bp	GOBP_CELL_FATE_SPECIFICATION	DIRECTIONAL_CONSENSUS	1.3777734208417918	1	-1.3379206711513394	0.2996836184673072	1.0801599929145236	0.6889640519967029		RESISTANCE_ONLY
go_bp	GOBP_HORMONE_BIOSYNTHETIC_PROCESS	DIRECTIONAL_CONSENSUS	1.5070277279137425	1	-1.2932703248302224	0.3534462954109414	1.2245968313029616	0.5653363251311012		RESISTANCE_ONLY
go_bp	GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS	DIRECTIONAL_CONSENSUS	1.5187972083255663	1	-0.9927821896938608	0.7366241063820688	-0.939339002396887	0.8172387872713606		RESISTANCE_ONLY
go_bp	GOBP_CHROMOSOME_LOCALIZATION	DIRECTIONAL_CONSENSUS	-1.5321511817836024	1	-0.9020939830098628	0.868207600680658	-1.5961206282289953	0.0649503244865754		RESISTANCE_ONLY
go_bp	GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS	DIRECTIONAL_CONSENSUS	1.5406534238128056	1	-1.175238128675726	0.4835948407685659	1.012986868158015	0.7380678550891316		RESISTANCE_ONLY
go_bp	GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	DIRECTIONAL_CONSENSUS	-1.3419120526992956	1	-1.035112492739357	0.6736686390532545	1.2221327719666002	0.4718789962652123		RESISTANCE_ONLY
go_bp	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	DIRECTIONAL_CONSENSUS	1.3601402220735426	1	-1.2490325815708077	0.2809230583642226	-1.1666685846948432	0.4709515655577299		RESISTANCE_ONLY
reactome	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	DIRECTIONAL_CONSENSUS	-1.4128169528668315	1	-1.451537493535733	0.0344485832965485	-1.2268488320530535	0.2459839833199071		RESISTANCE_ONLY
go_bp	GOBP_PEPTIDYL_THREONINE_MODIFICATION	DIRECTIONAL_CONSENSUS	1.574049951603494	1	-0.7940595501001612	0.9564204070253696	-1.1627684710883686	0.5714688940092165		RESISTANCE_ONLY
go_bp	GOBP_APPENDAGE_MORPHOGENESIS	DIRECTIONAL_CONSENSUS	1.4136815205777673	1	-1.770950512221997	0.0023369562218334	0.7985461653612561	0.961348009394188		RESISTANCE_ONLY
go_bp	GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	DIRECTIONAL_CONSENSUS	1.3446720603598248	1	-0.9379042547701352	0.8585319760579561	1.1192073523032988	0.5453819806841401		RESISTANCE_ONLY
go_bp	GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	DIRECTIONAL_CONSENSUS	1.573651559480029	1	-1.1539990574895245	0.4820621699602591	1.0448751145069315	0.7203479670740833		RESISTANCE_ONLY
go_bp	GOBP_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	DIRECTIONAL_CONSENSUS	1.5138378429770631	1	1.4512272126013337	0.1281664737554052	-0.9045946339708058	0.8444161021150033		RESISTANCE_ONLY
go_bp	GOBP_AMINOGLYCAN_METABOLIC_PROCESS	DIRECTIONAL_CONSENSUS	1.40947029314482	1	1.3010704541991436	0.2907631095047872	0.9925232630417	0.7897336561743341		RESISTANCE_ONLY
go_bp	GOBP_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT	DIRECTIONAL_CONSENSUS	1.578454993124028	1	0.7417304429916819	0.9444981224821056	1.0273969802846754	0.7333248250198154		RESISTANCE_ONLY
go_bp	GOBP_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	DIRECTIONAL_CONSENSUS	1.5795014009537844	1	-1.335394549919952	0.3178894010540071	-1.1335434339250925	0.6633646308898268		RESISTANCE_ONLY
go_bp	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	DIRECTIONAL_CONSENSUS	1.62629608087399	1	-0.9556363394232876	0.7920275487843055	1.4388595858574935	0.2101937298416269		RESISTANCE_ONLY
go_bp	GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	DIRECTIONAL_CONSENSUS	1.4290116452869257	1	-0.6109964838614537	0.9981903277098448	1.317369978390194	0.4889128728414442		RESISTANCE_ONLY
go_bp	GOBP_MOTILE_CILIUM_ASSEMBLY	DIRECTIONAL_CONSENSUS	-1.58819206335069	1	-1.095713791177807	0.6102747885673777	0.9538374334791002	0.7980233503780831		RESISTANCE_ONLY
go_bp	GOBP_SPERM_AXONEME_ASSEMBLY	DIRECTIONAL_CONSENSUS	-1.6368273656671888	1	0.7806324375300603	0.9211122259849216	1.1916625854069955	0.6095123859191656		RESISTANCE_ONLY
go_bp	GOBP_CELLULAR_RESPONSE_TO_KETONE	DIRECTIONAL_CONSENSUS	1.4313875854923943	1	-1.0986533574587265	0.5668294116803603	0.9546424789694212	0.8183225806451614		RESISTANCE_ONLY
go_bp	GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	DIRECTIONAL_CONSENSUS	1.475680494295114	1	-1.0321890193404073	0.6738186796499376	-1.070515425249513	0.6762771762813934		RESISTANCE_ONLY
reactome	REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	DIRECTIONAL_CONSENSUS	-1.4929460622184652	1	-1.8022533886765844	0.015185575600789	-1.1610831404024298	0.4539306846999155		RESISTANCE_ONLY
go_bp	GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	DIRECTIONAL_CONSENSUS	1.4530693594198196	1	-1.2308813663054363	0.346660279832457	1.1076249926085937	0.6269784938604586		RESISTANCE_ONLY
hallmark	HALLMARK_ANDROGEN_RESPONSE	DIRECTIONAL_CONSENSUS	1.4670086174532797	1	1.6305821292057725	0.008466656267628	-1.162069941561095	0.4323619995261786		RESISTANCE_ONLY
reactome	REACTOME_COLLAGEN_FORMATION	DIRECTIONAL_CONSENSUS	1.5902976881068578	1	-1.3842346505983434	0.2167317626270335	1.210016260827094	0.3742456640532193		RESISTANCE_ONLY
go_bp	GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT	DIRECTIONAL_CONSENSUS	1.6253551424969517	1	1.0831352263168936	0.6428895075435961	1.3836316602829073	0.4490010788496151		RESISTANCE_ONLY
go_bp	GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	DIRECTIONAL_CONSENSUS	1.3366897788398702	1	-1.2759724811689304	0.2228322857416146	0.9560998704306248	0.827077921477633		RESISTANCE_ONLY
go_bp	GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	DIRECTIONAL_CONSENSUS	1.6033487775878126	1	-1.4499408401812497	0.1322793804825472	1.1808177534051325	0.5784691746467164		RESISTANCE_ONLY
go_bp	GOBP_ORGAN_INDUCTION	DIRECTIONAL_CONSENSUS	1.6262782406973626	1	-0.9445914347411664	0.7564553934235679	0.8422016697454737	0.877352687408009		RESISTANCE_ONLY
go_bp	GOBP_METANEPHROS_MORPHOGENESIS	DIRECTIONAL_CONSENSUS	1.6543124449476356	1	-0.798047355169207	0.9022727272727272	-0.8933835866901161	0.8433514712695767		RESISTANCE_ONLY
reactome	REACTOME_SYNDECAN_INTERACTIONS	DIRECTIONAL_CONSENSUS	1.7903110659445505	1	-1.497666551607824	0.201764698092654	-1.2824114972674296	0.3633371559633027		RESISTANCE_ONLY
reactome	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	DIRECTIONAL_CONSENSUS	-1.645420522347792	1	-1.6666468698373604	0.0345298290906927	-1.050052359385404	0.5720031796502385		RESISTANCE_ONLY
go_bp	GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS	DIRECTIONAL_CONSENSUS	1.5790440823096872	1	-1.159753226896023	0.5430711839530332	1.3447351739417377	0.4889128728414442		RESISTANCE_ONLY
go_bp	GOBP_KIDNEY_MORPHOGENESIS	DIRECTIONAL_CONSENSUS	1.4631059923457888	1	-1.2157327776345828	0.3988289607026236	1.0928191750783225	0.6759823879442163		RESISTANCE_ONLY
go_bp	GOBP_REGULATION_OF_HORMONE_METABOLIC_PROCESS	DIRECTIONAL_CONSENSUS	1.4668734003635835	1	-1.4914127678968774	0.1598552909904546	1.1840668880801857	0.6196721311475409		RESISTANCE_ONLY
