collection	pathway	datasets_tested	datasets_tested_names	datasets_FDR05	datasets_nominal	NES_positive_count	NES_negative_count	direction_consistency	median_NES	mean_NES	leading_edge_overlap	consensus_category
go_bp	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.3887974528054712	0.6819421396633863	0.0	MIXED
go_bp	GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.359257178821991	0.6058798931568666	3.0	MIXED
go_bp	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.3592520051857055	0.5168642867055248	2.0	MIXED
go_bp	GOBP_EMBRYO_IMPLANTATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.3557322019685922	0.6352970209083723	0.0	MIXED
go_bp	GOBP_NEURAL_TUBE_PATTERNING	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.3509922846478106	0.7610961088916995	0.0	MIXED
go_bp	GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.3495532741784635	0.6411689988730046	2.0	MIXED
go_bp	GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.3443227930754778	0.6599643225630462	0.0	MIXED
hallmark	HALLMARK_ALLOGRAFT_REJECTION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.342438128802658	0.5726554007306414	0.0	MIXED
go_bp	GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.3359137738316034	0.4811885390596051	3.0	MIXED
go_bp	GOBP_GLIAL_CELL_MIGRATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.3231073594175966	0.7656553563746614	0.0	MIXED
go_bp	GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.312863615958025	0.556655821381094	0.0	MIXED
go_bp	GOBP_ACTIN_FILAMENT_ORGANIZATION	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.3125800533744547	0.6405917040588481	6.0	MIXED
go_bp	GOBP_REGULATION_OF_BLOOD_PRESSURE	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.308563913633905	0.6164003327652814	0.0	MIXED
go_bp	GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.3050486899580531	0.5430573452458702	0.0	MIXED
go_bp	GOBP_POTASSIUM_ION_TRANSPORT	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.3024905095231618	0.6012842253618055	1.0	MIXED
reactome	REACTOME_GPCR_LIGAND_BINDING	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.3024549217907233	0.46629791308582785	0.0	MIXED
go_bp	GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.2954556171598484	0.6335313516702666	0.0	MIXED
go_bp	GOBP_EMBRYONIC_PATTERN_SPECIFICATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.2908002655095194	0.5480576988067364	0.0	MIXED
reactome	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.2767900816949205	0.5398093504942134	1.0	MIXED
go_bp	GOBP_HEART_GROWTH	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.275973916966489	0.270371202030067	0.0	MIXED
go_bp	GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.271916360396693	0.3901359285692471	0.0	MIXED
go_bp	GOBP_SOMITE_DEVELOPMENT	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.2708654488616726	0.6829597633885669	0.0	MIXED
go_bp	GOBP_REGULATION_OF_BODY_FLUID_LEVELS	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.2677333779146986	0.5842726816030311	2.0	MIXED
go_bp	GOBP_MUSCLE_ORGAN_DEVELOPMENT	3	gse111151,gse118713,gse240112	1	3	2	1	mixed	1.2629212648553845	0.4730259760010231	0.0	MIXED
go_bp	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.2623028105388274	0.6017865836445285	1.0	MIXED
reactome	REACTOME_DISEASES_OF_GLYCOSYLATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.2610516103359228	0.7014202696309594	1.0	MIXED
reactome	REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.26028595891649	0.6376779752700775	0.0	MIXED
go_bp	GOBP_LIPID_LOCALIZATION	3	gse111151,gse118713,gse240112	1	3	2	1	mixed	1.2566701803470597	0.5055525183622863	0.0	MIXED
go_bp	GOBP_HINDBRAIN_DEVELOPMENT	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.25443006788978	0.6561487467126709	0.0	MIXED
go_bp	GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.2516111654630024	0.6160647970709797	7.0	MIXED
go_bp	GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.2510055959877249	0.3564317285665947	5.0	MIXED
go_bp	GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.2487258926503393	0.41438285874083197	2.0	MIXED
go_bp	GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.24439607267271	0.644810903477427	0.0	MIXED
go_bp	GOBP_CRANIAL_NERVE_DEVELOPMENT	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.2422516920973516	0.6456947565554675	0.0	MIXED
go_bp	GOBP_CALCIUM_ION_TRANSPORT	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.2405330199626148	0.583504352585753	0.0	MIXED
go_bp	GOBP_MUSCLE_CONTRACTION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.2380768257116084	0.5176597645711499	0.0	MIXED
go_bp	GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.2361817577451994	0.6354905044312092	0.0	MIXED
go_bp	GOBP_STRIATED_MUSCLE_CONTRACTION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.2338232181317523	0.5886233938553563	0.0	MIXED
go_bp	GOBP_GRANULOCYTE_CHEMOTAXIS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.233499853803255	0.7076043235467312	0.0	MIXED
reactome	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.2187596067680269	0.5749563205564331	0.0	MIXED
go_bp	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.215817020420324	0.44900471336982184	2.0	MIXED
go_bp	GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.2040617417675743	0.639519149560448	0.0	MIXED
go_bp	GOBP_VIRAL_LIFE_CYCLE	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.188875322687253	0.4175434402627293	2.0	MIXED
go_bp	GOBP_PHAGOCYTOSIS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.1862873647582612	0.5731864639927376	0.0	MIXED
go_bp	GOBP_PYROPTOSIS	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.1847231091766373	0.4377256611781435	1.0	MIXED
go_bp	GOBP_GRANULOCYTE_MIGRATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.1816578425032849	0.6691992956540812	0.0	MIXED
go_bp	GOBP_POSITIVE_REGULATION_OF_MUSCLE_HYPERTROPHY	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.1699025352018948	0.6796202062100903	2.0	MIXED
go_bp	GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.164969100055566	0.41826013300144566	0.0	MIXED
go_bp	GOBP_NEURON_MATURATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.158822264603033	0.6291694349315106	0.0	MIXED
go_bp	GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.152801342196252	0.40250610690134764	2.0	MIXED
go_bp	GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.145997427886167	0.499622081968843	0.0	MIXED
go_bp	GOBP_MOLTING_CYCLE_PROCESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.1443386861646243	0.579493157071515	1.0	MIXED
go_bp	GOBP_CELL_CELL_JUNCTION_ORGANIZATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.138812595332268	0.5597204648921216	1.0	MIXED
go_bp	GOBP_RESPONSE_TO_ALCOHOL	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.1351507813605626	0.6105888654510454	2.0	MIXED
reactome	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.1337585848711411	0.19533572953043402	20.0	MIXED
go_bp	GOBP_CARDIAC_MUSCLE_CONTRACTION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.1336424111260963	0.532001376262574	0.0	MIXED
go_bp	GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.1315795427721018	0.5487194283915521	0.0	MIXED
go_bp	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.1302517461193229	0.46943609335007136	1.0	MIXED
go_bp	GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.1294927589733703	0.6325349272408968	0.0	MIXED
go_bp	GOBP_NEURON_MIGRATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.1281342550892932	0.4851220701826968	0.0	MIXED
go_bp	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.1265936427028644	0.4953595714623536	0.0	MIXED
hallmark	HALLMARK_MYOGENESIS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.126225004950621	0.5659410691200476	1.0	MIXED
reactome	REACTOME_MAPK6_MAPK4_SIGNALING	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.1258636995844389	0.23115056430918202	1.0	MIXED
go_bp	GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.1209896748711594	0.4487866574083625	1.0	MIXED
go_bp	GOBP_REGULATION_OF_GROWTH	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.114979158840141	0.4705160131880955	0.0	MIXED
reactome	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.1131811457700498	0.33826464792484456	13.0	MIXED
go_bp	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.1086741157769735	0.5685555546608126	1.0	MIXED
go_bp	GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.1018507107244062	0.6133293641940771	1.0	MIXED
go_bp	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.1011208994223836	0.492211534040174	0.0	MIXED
go_bp	GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.1000283518586915	0.6196320978510736	1.0	MIXED
go_bp	GOBP_RESPONSE_TO_METAL_ION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0977406409095398	0.497806308504376	0.0	MIXED
go_bp	GOBP_NERVE_DEVELOPMENT	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.097260286528401	0.549436726472048	0.0	MIXED
go_bp	GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.094180927425582	0.2024661971459938	0.0	MIXED
go_bp	GOBP_AMIDE_METABOLIC_PROCESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.089561341442236	0.5376776093884109	0.0	MIXED
go_bp	GOBP_NEURON_RECOGNITION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0884871813823405	0.5629739944465315	0.0	MIXED
go_bp	GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0863550697104074	0.13888278878467877	1.0	MIXED
go_bp	GOBP_BASEMENT_MEMBRANE_ORGANIZATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0840589411579993	0.7415282112437037	1.0	MIXED
go_bp	GOBP_SOMITOGENESIS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0760819645627275	0.5498368550245395	0.0	MIXED
go_bp	GOBP_REGULATION_OF_LIPID_TRANSPORT	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.070588545695327	0.5418786210461912	0.0	MIXED
go_bp	GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0682145116426751	0.4770588011861044	0.0	MIXED
go_bp	GOBP_REGENERATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.067969880309637	0.5376716465268767	0.0	MIXED
reactome	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.0675717451428088	0.14901174812737494	20.0	MIXED
go_bp	GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.061529954158999	0.28324958444027337	0.0	MIXED
go_bp	GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.0598111605663556	0.3182788405413346	2.0	MIXED
go_bp	GOBP_L_AMINO_ACID_TRANSPORT	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0597750521534173	0.5502798517807438	0.0	MIXED
go_bp	GOBP_FATTY_ACYL_COA_METABOLIC_PROCESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.054881920798142	0.6478920360799373	1.0	MIXED
go_bp	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0478344388500755	0.5712600939862034	1.0	MIXED
go_bp	GOBP_PROTEIN_N_LINKED_GLYCOSYLATION_VIA_ASPARAGINE	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0476088311303098	0.7919128445299425	1.0	MIXED
reactome	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.0455506248720898	0.45076357110506676	22.0	MIXED
reactome	REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0396813612096258	0.6202849835781364	1.0	MIXED
go_bp	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0393286997803095	0.5543990955352608	0.0	MIXED
go_bp	GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	1.0380313312549116	0.3410550859040084	0.0	MIXED
go_bp	GOBP_MOLTING_CYCLE	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.030511815000752	0.4871672318594238	1.0	MIXED
go_bp	GOBP_MAINTENANCE_OF_LOCATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0293198621860846	0.5116698255385209	0.0	MIXED
go_bp	GOBP_CYTOPLASMIC_TRANSLATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0244282873498218	0.05689222253397164	16.0	MIXED
reactome	REACTOME_DISEASES_OF_METABOLISM	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0213192555026231	0.5653464174236633	1.0	MIXED
go_bp	GOBP_REGULATION_OF_CELL_GROWTH	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.020319568648239	0.4562630614930138	0.0	MIXED
go_bp	GOBP_MAMMARY_GLAND_DEVELOPMENT	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.018618055203642	0.4915736321396698	0.0	MIXED
go_bp	GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0166100446495332	0.5670997039507876	1.0	MIXED
go_bp	GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0143582946723049	0.5774849125830384	0.0	MIXED
go_bp	GOBP_IMMUNE_EFFECTOR_PROCESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0132899016113983	0.4830818925266336	0.0	MIXED
hallmark	HALLMARK_UV_RESPONSE_UP	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.0095602202119114	0.5214533165872045	0.0	MIXED
go_bp	GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	1.004178018499563	0.5380095397625416	0.0	MIXED
go_bp	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9970815670945748	0.5475608419180786	0.0	MIXED
go_bp	GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9952032505815416	0.6396698126610448	0.0	MIXED
reactome	REACTOME_GLYCOSPHINGOLIPID_METABOLISM	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.994385754269294	0.5495370151819887	0.0	MIXED
go_bp	GOBP_REGULATION_OF_VIRAL_PROCESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9941089951428854	0.20853752737585549	1.0	MIXED
go_bp	GOBP_AMIDE_TRANSPORT	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9835040164827176	0.5042235317036701	0.0	MIXED
go_bp	GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9820549538860692	0.07670950777038958	0.0	MIXED
go_bp	GOBP_ZINC_ION_TRANSPORT	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9808352729264536	0.6343243025677645	0.0	MIXED
go_bp	GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9800529250600571	0.436584435873236	0.0	MIXED
reactome	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9799260315659036	0.052173669117191235	11.0	MIXED
go_bp	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9710750422378236	0.1179325951895535	0.0	MIXED
go_bp	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	0.9696065228521128	0.27461070754462186	0.0	MIXED
go_bp	GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9650667055468244	0.5793149727956362	0.0	MIXED
go_bp	GOBP_ENDOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	0.9586423070102924	0.29939433217094846	1.0	MIXED
go_bp	GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9560301234199686	0.02350436871678981	0.0	MIXED
go_bp	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9453667271722852	0.08459906147389074	3.0	MIXED
go_bp	GOBP_RESPONSE_TO_OSMOTIC_STRESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9398739225161034	0.44871660488353776	0.0	MIXED
go_bp	GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9371459617463797	0.06011520296284508	0.0	MIXED
go_bp	GOBP_RESPONSE_TO_TYPE_II_INTERFERON	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	0.9325128489179864	0.22124407908987576	0.0	MIXED
go_bp	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9274877374903636	0.44046795603864924	0.0	MIXED
go_bp	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9220451129416136	0.5146221852464782	0.0	MIXED
hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.921544993459164	0.2754058881101253	10.0	MIXED
go_bp	GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9157967909509488	0.5980134355982423	0.0	MIXED
go_bp	GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9152777377602778	0.03833501517922936	0.0	MIXED
go_bp	GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	0.912762660860624	0.25332913696112724	1.0	MIXED
go_bp	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9103395583902932	0.352906043874361	0.0	MIXED
reactome	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.9058752613262302	0.1798639929513622	12.0	MIXED
go_bp	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.8978799053797734	0.43631553188118416	0.0	MIXED
go_bp	GOBP_RESPONSE_TO_VIRUS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.884864666583307	0.12980243521956172	0.0	MIXED
go_bp	GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.884598485452468	0.571411111256946	1.0	MIXED
go_bp	GOBP_ERAD_PATHWAY	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.882973739660582	0.6018791627212657	0.0	MIXED
go_bp	GOBP_NEUROMUSCULAR_PROCESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.8824172186938092	0.5054640182703741	1.0	MIXED
go_bp	GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.8671234062875646	0.4783032102998092	0.0	MIXED
go_bp	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	0.8647257028473182	0.5030351807117697	1.0	MIXED
go_bp	GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.8630221092653774	0.037748958434329904	0.0	MIXED
go_bp	GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.8628362881777523	0.7335556964316599	0.0	MIXED
go_bp	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.8622363736610223	0.4928713740544562	0.0	MIXED
go_bp	GOBP_METENCEPHALON_DEVELOPMENT	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.8611468218643783	0.4731797984186137	0.0	MIXED
go_bp	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.8610417579750921	0.43502459503464336	0.0	MIXED
go_bp	GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.8564006746134321	0.5701700618565592	0.0	MIXED
go_bp	GOBP_NUCLEOBASE_METABOLIC_PROCESS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.855590103958942	0.0027274495144180935	1.0	MIXED
go_bp	GOBP_MULTIVESICULAR_BODY_ORGANIZATION	3	gse111151,gse118713,gse240112	1	2	2	1	mixed	0.840733432169246	0.13302540441673338	0.0	MIXED
go_bp	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.8324345971995969	0.49064895319683527	0.0	MIXED
reactome	REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.8319418434611991	0.6754059958789833	0.0	MIXED
reactome	REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.8305777711433759	0.5160569758632246	1.0	MIXED
go_bp	GOBP_TYPE_I_INTERFERON_PRODUCTION	3	gse111151,gse118713,gse240112	1	1	2	1	mixed	0.8275252795804078	0.04551955427903798	0.0	MIXED
