gene	crispr_effect	crispr_p	crispr_fdr	crispr_direction	crispr_fdr_significant	crispr_evidence_percentile
HIRA	-0.8233176899115389	0.0024267029382949	0.3500206105826951	sensitising_KO	False	0.9931420793634176
SPDYE2	-0.8542970836454975	0.0024369335291576	0.3500206105826951	sensitising_KO	False	0.9930897288242068
PDIA2	0.916906436786304	0.0026268874085857	0.373434139138512	tolerance_associated_KO	False	0.9930373782849964
COL4A4	-1.1248410596527323	0.0026797357063829	0.373434139138512	sensitising_KO	False	0.9929850277457858
MSI2	-0.9853929641945331	0.0026912102137556	0.373434139138512	sensitising_KO	False	0.9929326772065752
PPP2R4	1.0272576772293291	0.0026978425498831	0.373434139138512	tolerance_associated_KO	False	0.9928803266673648
YWHAH	-1.0855189717163505	0.002703788044011	0.373434139138512	sensitising_KO	False	0.992827976128154
HSPB2	1.3234020230885737	0.0027172352688191	0.373434139138512	tolerance_associated_KO	False	0.9927756255889436
PI15	0.9192003649100604	0.0027412632709817	0.3740453733254644	tolerance_associated_KO	False	0.992723275049733
MET	-1.1045426815535242	0.0027633308510552	0.374382335090135	sensitising_KO	False	0.9926709245105224
AAK1	-1.3592133850167665	0.0027950272869829	0.376009903262218	sensitising_KO	False	0.992618573971312
MAEA	-0.7804474242721362	0.0029133071485763	0.3891811640507304	sensitising_KO	False	0.9925662234321012
LLGL2	-0.9071458478411856	0.0029495549893775	0.3904132458386462	sensitising_KO	False	0.9925138728928908
HSD17B4	1.1554455076258812	0.0029727622766205	0.3904132458386462	tolerance_associated_KO	False	0.9924615223536802
MED25	-1.7383171683970282	0.0029838420087128	0.3904132458386462	sensitising_KO	False	0.9924091718144696
RRP12	-1.523237010692946	0.0030483467097784	0.3961399129040617	sensitising_KO	False	0.9923568212752591
ZG16	-0.7580197567010556	0.0030848743494428	0.3981780722797783	sensitising_KO	False	0.9923044707360484
NDUFB2	-1.2941906338846891	0.0031205740483357	0.4000827251366313	sensitising_KO	False	0.992252120196838
FRS3	-1.0151929935189354	0.0031519581267316	0.4014123739663676	sensitising_KO	False	0.9921997696576276
DLG1	1.243258575438265	0.003226736171081	0.4044643259510278	tolerance_associated_KO	False	0.992147419118417
SOD2	-1.0484674645421397	0.0032325611193843	0.4044643259510278	sensitising_KO	False	0.9920950685792064
TBC1D5	-0.9673234436851724	0.003239441023426	0.4044643259510278	sensitising_KO	False	0.9920427180399958
LOC645382	1.0065285944764728	0.0033746376192707	0.4186084574086259	tolerance_associated_KO	False	0.9919903675007852
LDLRAD3	1.2438545828339218	0.0034081687585863	0.4200403083566169	tolerance_associated_KO	False	0.9919380169615748
RFC4	-1.0507438268442575	0.0034380283235278	0.4210041991304704	sensitising_KO	False	0.9918856664223642
MIB1	-1.0481781458637576	0.0034651854558522	0.4216269921219405	sensitising_KO	False	0.9918333158831536
BRINP1	1.3503367138361808	0.0035135144981349	0.4231626243811815	tolerance_associated_KO	False	0.991780965343943
CHAMP1	0.9281472283656828	0.0035323568141698	0.4231626243811815	tolerance_associated_KO	False	0.9917286148047324
PBX3	0.8441462761690959	0.0035442611056372	0.4231626243811815	tolerance_associated_KO	False	0.991676264265522
TWSG1	-0.9120702265552278	0.0035776295186834	0.4244935198472677	sensitising_KO	False	0.9916239137263114
ENO1	-0.9212019402457852	0.0036135987008161	0.4261146665536501	sensitising_KO	False	0.9915715631871008
RBM15	-0.8951962842751335	0.0036763018571326	0.4308490452564765	sensitising_KO	False	0.9915192126478902
MED13	-1.038948168383862	0.0037574049280676	0.4376689411029071	sensitising_KO	False	0.9914668621086796
SCAP	1.0841437038912494	0.0038581058624722	0.4451385734935053	tolerance_associated_KO	False	0.9914145115694692
GBP2	0.9393091330022232	0.0038681360623944	0.4451385734935053	tolerance_associated_KO	False	0.9913621610302586
HIST1H2BN	-1.2519885293869963	0.0039040572659938	0.4452877095439666	sensitising_KO	False	0.991309810491048
KIF22	-1.2639788498190212	0.0039269640270477	0.4452877095439666	sensitising_KO	False	0.9912574599518374
MCM6	-1.0181937550145277	0.0039393615093404	0.4452877095439666	sensitising_KO	False	0.991205109412627
SCP2D1	1.1223964575703675	0.0039860860445416	0.4456358783320142	tolerance_associated_KO	False	0.9911527588734164
LRRC4B	-0.7974008345044465	0.0040279614064618	0.4456358783320142	sensitising_KO	False	0.991100408334206
PSMD8	-1.2861830102591023	0.0040528286268936	0.4456358783320142	sensitising_KO	False	0.9910480577949952
FFAR4	1.1464590668089754	0.0040546810300156	0.4456358783320142	tolerance_associated_KO	False	0.9909957072557848
RSRC2	-1.098431701192454	0.0040590819677417	0.4456358783320142	sensitising_KO	False	0.9909433567165742
CUL4B	1.2346934391810498	0.0041814261023113	0.4534424649099214	tolerance_associated_KO	False	0.9908910061773636
GCLC	-0.9662839884510576	0.0041816803579393	0.4534424649099214	sensitising_KO	False	0.9908386556381532
ZNF574	-1.21521615025521	0.0042446664914062	0.4534424649099214	sensitising_KO	False	0.9907863050989424
KAT7	-1.247387729082023	0.0042649798549143	0.4534424649099214	sensitising_KO	False	0.990733954559732
DHX58	-0.9335719580268568	0.0042682095770353	0.4534424649099214	sensitising_KO	False	0.9906816040205214
IER5L	1.608255948790983	0.004272608683651	0.4534424649099214	tolerance_associated_KO	False	0.9906292534813108
ACTL7A	0.7214245442669611	0.0043055373654548	0.4544125982999077	tolerance_associated_KO	False	0.9905769029421004
SLC27A2	1.3478813582220963	0.0043864724915894	0.4589139911079322	tolerance_associated_KO	False	0.9905245524028896
UAP1L1	1.328520053021237	0.0043962341188688	0.4589139911079322	tolerance_associated_KO	False	0.9904722018636792
SLC28A3	0.8177499423195584	0.0044386699496891	0.460115535302677	tolerance_associated_KO	False	0.9904198513244686
CNTF	-1.1005605786459451	0.0044559165592312	0.460115535302677	sensitising_KO	False	0.990367500785258
LGI2	-1.2651359604235566	0.0045122161464172	0.4617579720560889	sensitising_KO	False	0.9903151502460475
TTC23	1.0980377341577752	0.0045201665065428	0.4617579720560889	tolerance_associated_KO	False	0.990262799706837
FGD2	-0.7149338956126048	0.0045857389434221	0.4633708864742703	sensitising_KO	False	0.9902104491676263
C9orf47	0.8761861529841486	0.0046010735575051	0.4633708864742703	tolerance_associated_KO	False	0.990158098628416
TMEM263	-1.3719315034970947	0.0046087247254416	0.4633708864742703	sensitising_KO	False	0.9901057480892054
KRTAP2-2	-0.8933198394095943	0.0047300050007536	0.473074793347625	sensitising_KO	False	0.9900533975499948
FANCF	-1.2514983064563294	0.0047870408694588	0.4750815877316836	sensitising_KO	False	0.9900010470107842
PARD3	0.9819524609149664	0.0047998087437687	0.4750815877316836	tolerance_associated_KO	False	0.9899486964715736
ZNF208	-0.8136770941416982	0.0049056079918517	0.4830506673625966	sensitising_KO	False	0.9898963459323632
MYB	-0.7563036453230811	0.0049680748784946	0.484278482636586	sensitising_KO	False	0.9898439953931526
TIMM17B	0.9477226329006818	0.0049687788617898	0.484278482636586	tolerance_associated_KO	False	0.989791644853942
PAXIP1	1.117349522218877	0.0050789393969067	0.4889167173537107	tolerance_associated_KO	False	0.9897392943147314
CSTF3	-1.1462291401526723	0.0050894617740429	0.4889167173537107	sensitising_KO	False	0.9896869437755208
DBNL	-1.0791395141334643	0.0051095409653858	0.4889167173537107	sensitising_KO	False	0.9896345932363104
SNRPF	-1.3291542162815135	0.0051255657641523	0.4889167173537107	sensitising_KO	False	0.9895822426970998
PPP1R3F	-0.8616656071729185	0.0051443365014969	0.4889167173537107	sensitising_KO	False	0.9895298921578892
EEPD1	0.8892430973461876	0.0051842825507492	0.4895895052514101	tolerance_associated_KO	False	0.9894775416186786
SPRED1	0.7780473566717419	0.0052459872557975	0.4895895052514101	tolerance_associated_KO	False	0.989425191079468
RPSA	-1.4905123063615706	0.0052700430944474	0.4895895052514101	sensitising_KO	False	0.9893728405402576
PRR5-ARHGAP8	-1.233829379404309	0.0052701103040009	0.4895895052514101	sensitising_KO	False	0.989320490001047
PCSK7	0.9589177608105696	0.0053635556455974	0.4895895052514101	tolerance_associated_KO	False	0.9892681394618364
C19orf52	-1.7843642626121916	0.0054077078557535	0.4895895052514101	sensitising_KO	False	0.9892157889226258
TBC1D2	0.915180395824856	0.0054170557543841	0.4895895052514101	tolerance_associated_KO	False	0.9891634383834154
DENR	-0.8683636692914405	0.0054475169604603	0.4895895052514101	sensitising_KO	False	0.9891110878442048
GINS4	-0.7707640724652993	0.0054655273580246	0.4895895052514101	sensitising_KO	False	0.9890587373049944
GAB1	-0.8636692062129789	0.0054768057967472	0.4895895052514101	sensitising_KO	False	0.9890063867657836
PUS7	-0.8297934346874936	0.0054838163957261	0.4895895052514101	sensitising_KO	False	0.9889540362265732
PAF1	-0.8909834079040442	0.0054929677824952	0.4895895052514101	sensitising_KO	False	0.9889016856873626
SNX7	-0.9820890485214376	0.0054935598372843	0.4895895052514101	sensitising_KO	False	0.988849335148152
ZNF692	-0.739609875321861	0.0055102205742057	0.4895895052514101	sensitising_KO	False	0.9887969846089416
PITX3	0.9606565318439336	0.0055609511692223	0.4918094916002527	tolerance_associated_KO	False	0.9887446340697308
IGLL1	0.8813640926306228	0.0055873868046923	0.4918702770969516	tolerance_associated_KO	False	0.9886922835305204
NPIPB3	-1.089722232655026	0.0058084915956694	0.5051319008585329	sensitising_KO	False	0.9886399329913098
EPB42	1.001340989312311	0.0058096426378926	0.5051319008585329	tolerance_associated_KO	False	0.9885875824520992
SCPEP1	-0.7431110838628543	0.0058173594822214	0.5051319008585329	sensitising_KO	False	0.9885352319128888
RAP1GAP	0.8238277838253882	0.0059514037530253	0.5114056527138335	tolerance_associated_KO	False	0.988482881373678
C11orf95	1.104572913986105	0.0059653809635722	0.5114056527138335	tolerance_associated_KO	False	0.9884305308344676
C9orf40	0.8870205616499369	0.0060092259187327	0.5114056527138335	tolerance_associated_KO	False	0.988378180295257
EXOSC2	-1.1980521960859942	0.0060428131669904	0.5114056527138335	sensitising_KO	False	0.9883258297560464
C1orf111	0.744642503199036	0.0060508948240782	0.5114056527138335	tolerance_associated_KO	False	0.988273479216836
OR4D10	0.8215728234331996	0.0060696939843149	0.5114056527138335	tolerance_associated_KO	False	0.9882211286776252
LY6E	-0.8000616068232205	0.0060816994701344	0.5114056527138335	sensitising_KO	False	0.9881687781384147
PER2	0.7259734841987848	0.0061037789257579	0.5114056527138335	tolerance_associated_KO	False	0.9881164275992044
LAGE3	0.8870572445140725	0.0061434960212909	0.5124856091472558	tolerance_associated_KO	False	0.9880640770599938
SP3	-0.9693748161670186	0.0061817965754634	0.5134385216568635	sensitising_KO	False	0.9880117265207832
SUZ12	-0.8061761314577591	0.0062319429344891	0.5138961615306827	sensitising_KO	False	0.9879593759815726
ENY2	-0.8078907067122643	0.0062411092223796	0.5138961615306827	sensitising_KO	False	0.987907025442362
GDF9	-0.9569289978755532	0.0062713231565499	0.5141677521870105	sensitising_KO	False	0.9878546749031516
OPRD1	0.8703078475641259	0.0063736808071341	0.5182193200655091	tolerance_associated_KO	False	0.987802324363941
RXFP1	1.233655225064778	0.0063817186185754	0.5182193200655091	tolerance_associated_KO	False	0.9877499738247304
AMD1	1.3170826135596911	0.0065259178203516	0.5182193200655091	tolerance_associated_KO	False	0.9876976232855198
RPS19	-0.9857986077016584	0.0065271343397768	0.5182193200655091	sensitising_KO	False	0.9876452727463092
TIAM1	0.8238274014110267	0.0065458892170846	0.5182193200655091	tolerance_associated_KO	False	0.9875929222070988
REEP5	1.3801287851453523	0.0066012588569805	0.5182193200655091	tolerance_associated_KO	False	0.9875405716678882
TRIM34	1.0041527496538043	0.0066326436993632	0.5182193200655091	tolerance_associated_KO	False	0.9874882211286776
WDR38	0.982134654995506	0.0066725928716053	0.5182193200655091	tolerance_associated_KO	False	0.987435870589467
INTS8	-1.1937224174151255	0.0066889529685142	0.5182193200655091	sensitising_KO	False	0.9873835200502564
FASN	-0.999363972798001	0.006744439742689	0.5182193200655091	sensitising_KO	False	0.987331169511046
TRO	0.7653088559814449	0.0067697640105393	0.5182193200655091	tolerance_associated_KO	False	0.9872788189718354
LCP2	0.9852150909037212	0.0067748674126485	0.5182193200655091	tolerance_associated_KO	False	0.9872264684326248
LYRM9	-0.9474273351965188	0.0068148691440566	0.5182193200655091	sensitising_KO	False	0.9871741178934142
SLC9A7	0.8830743395272878	0.0068171652661599	0.5182193200655091	tolerance_associated_KO	False	0.9871217673542038
TNNI1	0.9235641895326498	0.0068268162472392	0.5182193200655091	tolerance_associated_KO	False	0.9870694168149932
FAF2	0.9377939532469473	0.0068298326529847	0.5182193200655091	tolerance_associated_KO	False	0.9870170662757828
IRF2BP1	-0.9839605018109374	0.0068351276169776	0.5182193200655091	sensitising_KO	False	0.986964715736572
NSUN2	0.8642533268952279	0.0068381580822852	0.5182193200655091	tolerance_associated_KO	False	0.9869123651973616
DEPDC4	-0.7211415509893904	0.0068509178766456	0.5182193200655091	sensitising_KO	False	0.986860014658151
ISOC2	1.0119625825868592	0.0068936755724454	0.5182193200655091	tolerance_associated_KO	False	0.9868076641189404
HIST2H3C	-0.9190544664969398	0.0069114692916564	0.5182193200655091	sensitising_KO	False	0.98675531357973
C4BPA	0.9022731736253268	0.0069175483754753	0.5182193200655091	tolerance_associated_KO	False	0.9867029630405192
SKIV2L	0.7689268744167572	0.0069981904389424	0.5222126248246775	tolerance_associated_KO	False	0.9866506125013088
CUL4A	-1.7085106697887813	0.0071211493288708	0.5291756289843208	sensitising_KO	False	0.9865982619620982
IRF2BP2	-1.0353739647810647	0.0072116849823693	0.5291756289843208	sensitising_KO	False	0.9865459114228876
SS18L2	-1.0831040690999938	0.007225473175098	0.5291756289843208	sensitising_KO	False	0.9864935608836772
FBF1	-1.15919765754108	0.0072258410479172	0.5291756289843208	sensitising_KO	False	0.9864412103444664
SIRT1	-0.9106596836435026	0.0072460316560379	0.5291756289843208	sensitising_KO	False	0.986388859805256
TNFRSF18	0.7309813870220587	0.0072721235265372	0.5291756289843208	tolerance_associated_KO	False	0.9863365092660454
SIX5	-0.6988147067033434	0.007309774035394	0.5291756289843208	sensitising_KO	False	0.9862841587268348
OGFOD1	0.8521374342003076	0.0073131113464827	0.5291756289843208	tolerance_associated_KO	False	0.9862318081876243
STXBP1	0.7757545359142322	0.0073747418066849	0.5316214820117064	tolerance_associated_KO	False	0.9861794576484136
NMRK1	1.0081169649682264	0.0074171492282729	0.5318700207103038	tolerance_associated_KO	False	0.9861271071092031
OR5F1	0.9378578062951428	0.0074338740265744	0.5318700207103038	tolerance_associated_KO	False	0.9860747565699928
C2orf81	0.772391711727578	0.0074809888802759	0.5330950584348265	tolerance_associated_KO	False	0.986022406030782
SERBP1	-1.1737401501406115	0.0075783112844899	0.5330950584348265	sensitising_KO	False	0.9859700554915716
THEM4	1.0479143952991654	0.0075890529054299	0.5330950584348265	tolerance_associated_KO	False	0.985917704952361
MLLT1	-0.7772055606315043	0.0075917719427176	0.5330950584348265	sensitising_KO	False	0.9858653544131504
BAHD1	0.9988635838617208	0.0075964223092799	0.5330950584348265	tolerance_associated_KO	False	0.98581300387394
TRAIP	-1.1163433818429098	0.0076503451173902	0.5330950584348265	sensitising_KO	False	0.9857606533347294
MYL4	-0.8981173626604839	0.0076675294735254	0.5330950584348265	sensitising_KO	False	0.9857083027955188
VTN	-0.8977765957781267	0.0077323635290346	0.5330950584348265	sensitising_KO	False	0.9856559522563082
ADGRA2	-0.6815910361892099	0.0078035546114386	0.5330950584348265	sensitising_KO	False	0.9856036017170976
ERRFI1	0.8570978023461606	0.0078119196871735	0.5330950584348265	tolerance_associated_KO	False	0.9855512511778872
CYP4A22	-0.991425070616053	0.0078138086982575	0.5330950584348265	sensitising_KO	False	0.9854989006386766
OR4K15	-0.9958113726612056	0.0078272246120694	0.5330950584348265	sensitising_KO	False	0.985446550099466
DCST1	0.8934551528699561	0.0078313811190229	0.5330950584348265	tolerance_associated_KO	False	0.9853941995602554
PTGES2	1.1160079218628889	0.0079226411979382	0.5330950584348265	tolerance_associated_KO	False	0.9853418490210448
RPS13	1.3068205271513187	0.0079590783399711	0.5330950584348265	tolerance_associated_KO	False	0.9852894984818344
KTI12	1.4187581171706016	0.0079667053950343	0.5330950584348265	tolerance_associated_KO	False	0.9852371479426238
PDXDC1	-0.8344382971465718	0.0080060179219781	0.5330950584348265	sensitising_KO	False	0.9851847974034132
RASA4B	-0.8373394549481539	0.0080257002135221	0.5330950584348265	sensitising_KO	False	0.9851324468642026
SRSF7	1.1538449484322	0.0081040015422876	0.5330950584348265	tolerance_associated_KO	False	0.9850800963249922
SPEF1	0.7746445268686237	0.0081243891381333	0.5330950584348265	tolerance_associated_KO	False	0.9850277457857816
FDXR	-1.0330501527400084	0.0081426201603925	0.5330950584348265	sensitising_KO	False	0.9849753952465712
SEMA4F	1.18529784152705	0.0081628197342005	0.5330950584348265	tolerance_associated_KO	False	0.9849230447073604
C14orf169	0.7532255459178492	0.008189279140373	0.5330950584348265	tolerance_associated_KO	False	0.98487069416815
ABCF1	-0.8690970931008648	0.008230938398183	0.5330950584348265	sensitising_KO	False	0.9848183436289394
PBX1	0.6938253011644804	0.0082634773781861	0.5330950584348265	tolerance_associated_KO	False	0.9847659930897288
TSPYL1	-0.7662576881993495	0.0082649088853177	0.5330950584348265	sensitising_KO	False	0.9847136425505184
ITGAM	-0.9064867446236108	0.0082837424498046	0.5330950584348265	sensitising_KO	False	0.9846612920113076
DHX36	-0.9700399657303472	0.0083012140762505	0.5330950584348265	sensitising_KO	False	0.9846089414720972
SETD2	-0.7857789344815291	0.0083309465328393	0.5330950584348265	sensitising_KO	False	0.9845565909328866
TNRC18	1.0173481799189386	0.0083379884492348	0.5330950584348265	tolerance_associated_KO	False	0.984504240393676
SPANXC	0.9737440139813448	0.008338585589388	0.5330950584348265	tolerance_associated_KO	False	0.9844518898544656
ELMO3	-1.2710948417614496	0.0083439995012308	0.5330950584348265	sensitising_KO	False	0.9843995393152548
ZBTB24	0.7938886429318828	0.0083757648867001	0.5333407887687747	tolerance_associated_KO	False	0.9843471887760444
RCE1	-0.8659638956958098	0.0084438572007478	0.5353531184898312	sensitising_KO	False	0.9842948382368338
C22orf31	-0.7134231706594392	0.0084634163107328	0.5353531184898312	sensitising_KO	False	0.9842424876976232
GGTLC1	0.8092840735127815	0.0085242045343902	0.536365582528987	tolerance_associated_KO	False	0.9841901371584127
GCNT1	0.8340040940156195	0.0085510072283254	0.536365582528987	tolerance_associated_KO	False	0.984137786619202
PTPN12	1.029603266349385	0.0085636550631492	0.536365582528987	tolerance_associated_KO	False	0.9840854360799915
UBE2R2	0.8250216447666077	0.0086084746335657	0.5366954853684404	tolerance_associated_KO	False	0.9840330855407812
WWC1	0.900692021002305	0.0086505197298159	0.5366954853684404	tolerance_associated_KO	False	0.9839807350015706
HIBCH	-0.90208788796319	0.0086532067996377	0.5366954853684404	sensitising_KO	False	0.98392838446236
OLAH	0.8792152350479521	0.0087102583897515	0.5384856505482972	tolerance_associated_KO	False	0.9838760339231494
TBX4	-1.3837120334683135	0.0088104683774799	0.5392074525517574	sensitising_KO	False	0.9838236833839388
ANKHD1-EIF4EBP3	0.8593458040528894	0.008838029365474	0.5392074525517574	tolerance_associated_KO	False	0.9837713328447284
STRAP	-0.7018996799693706	0.0088773802274631	0.5392074525517574	sensitising_KO	False	0.9837189823055178
AP3D1	0.7167974325435322	0.0089016395879572	0.5392074525517574	tolerance_associated_KO	False	0.9836666317663072
UBR4	-0.8186792309201589	0.0089166532197992	0.5392074525517574	sensitising_KO	False	0.9836142812270966
AGPS	-0.9432769668295782	0.0089690664645194	0.5392074525517574	sensitising_KO	False	0.983561930687886
C19orf24	0.8048746714495989	0.0089797155784885	0.5392074525517574	tolerance_associated_KO	False	0.9835095801486756
B4GALNT2	-0.74491759230449	0.0090097008153911	0.5392074525517574	sensitising_KO	False	0.983457229609465
VPS51	0.8921086275505923	0.0090281547756693	0.5392074525517574	tolerance_associated_KO	False	0.9834048790702544
SETDB1	-0.9148244656912096	0.0090456366847429	0.5392074525517574	sensitising_KO	False	0.9833525285310438
LSM12	-0.7855434080394268	0.0090865678476944	0.5392074525517574	sensitising_KO	False	0.9833001779918332
TBX15	0.8696903620541576	0.009090830399196	0.5392074525517574	tolerance_associated_KO	False	0.9832478274526228
KPNA2	-1.2073253929722654	0.0090919211630692	0.5392074525517574	sensitising_KO	False	0.9831954769134122
CHP1	0.955542687501474	0.0091171024014143	0.5392074525517574	tolerance_associated_KO	False	0.9831431263742016
SLC2A4RG	0.8644735218675415	0.0092612483839627	0.54388708025116	tolerance_associated_KO	False	0.983090775834991
ZXDC	0.9015299761263256	0.0092888144023124	0.54388708025116	tolerance_associated_KO	False	0.9830384252957806
TMEM232	0.9302156209931988	0.0093004088639265	0.54388708025116	tolerance_associated_KO	False	0.98298607475657
PML	0.7100979028241374	0.0093102698863616	0.54388708025116	tolerance_associated_KO	False	0.9829337242173596
PSMB3	-0.8151193281634042	0.0093385835901366	0.54388708025116	sensitising_KO	False	0.9828813736781488
SCNN1G	-0.6361231424349496	0.0094204800441073	0.5469891497950826	sensitising_KO	False	0.9828290231389384
PRB1	1.369976353590063	0.0094754870144256	0.548039207736392	tolerance_associated_KO	False	0.9827766725997278
RPS24	-1.5132434374761292	0.0094959418814189	0.548039207736392	sensitising_KO	False	0.9827243220605172
LRRC37A	-0.8330498970049129	0.0096146998539558	0.5520831374368789	sensitising_KO	False	0.9826719715213068
ADD3	0.8589802436742406	0.0096652034328127	0.5520831374368789	tolerance_associated_KO	False	0.982619620982096
EWSR1	0.8227995618317081	0.0096889760810128	0.5520831374368789	tolerance_associated_KO	False	0.9825672704428856
MVB12B	0.5981194808581245	0.009752865526261	0.5520831374368789	tolerance_associated_KO	False	0.982514919903675
CDK4	-1.6664452518094972	0.0097603232698462	0.5520831374368789	sensitising_KO	False	0.9824625693644644
SPATA31A1	0.8459121564099386	0.0097924263959092	0.5520831374368789	tolerance_associated_KO	False	0.982410218825254
AQP11	-0.7512745903992535	0.0098018700010746	0.5520831374368789	sensitising_KO	False	0.9823578682860432
NCOA6	0.7753165886654578	0.0098048862357378	0.5520831374368789	tolerance_associated_KO	False	0.9823055177468328
DDX42	-1.2538528179809232	0.0098366207119877	0.5520831374368789	sensitising_KO	False	0.9822531672076222
PRR36	1.1219893502256753	0.0098550149121067	0.5520831374368789	tolerance_associated_KO	False	0.9822008166684116
GABPA	-1.0913926205850668	0.0099029852711933	0.5531483264199003	sensitising_KO	False	0.9821484661292011
SNX1	0.9305612507351322	0.0099498280311197	0.5540661956120025	tolerance_associated_KO	False	0.9820961155899904
USP37	1.0552163147507958	0.0099774261262905	0.5540661956120025	tolerance_associated_KO	False	0.98204376505078
WASH1	-1.3588286403020509	0.0100422030420074	0.5549392006422474	sensitising_KO	False	0.9819914145115696
TAF3	0.6967155930217235	0.0100512465802343	0.5549392006422474	tolerance_associated_KO	False	0.9819390639723587
CLEC18C	-1.4001078766620203	0.010092982729483	0.5549609883476094	sensitising_KO	False	0.9818867134331484
ARID4A	0.7925467553046976	0.0101214911036873	0.5549609883476094	tolerance_associated_KO	False	0.9818343628939378
ZNF566	-1.0613566481394114	0.0101387941649644	0.5549609883476094	sensitising_KO	False	0.9817820123547272
ARL2	-0.7934032600547125	0.0101888255721951	0.5557140082239678	sensitising_KO	False	0.9817296618155168
RC3H1	1.327926514525334	0.0102503880656379	0.5557140082239678	tolerance_associated_KO	False	0.9816773112763062
C19orf44	0.7484292655119882	0.0102838028453675	0.5557140082239678	tolerance_associated_KO	False	0.9816249607370956
CCDC22	-0.8126513530955553	0.0102944170827102	0.5557140082239678	sensitising_KO	False	0.981572610197885
MLLT4	0.7930661338900276	0.0103074510702132	0.5557140082239678	tolerance_associated_KO	False	0.9815202596586744
NDUFAB1	-1.2476950902650188	0.0103270938030418	0.5557140082239678	sensitising_KO	False	0.981467909119464
PLEK	0.7243563863350868	0.0103581245570288	0.555818127564387	tolerance_associated_KO	False	0.9814155585802534
AVPI1	0.8330226421371831	0.0104051169382957	0.5567757671491959	tolerance_associated_KO	False	0.9813632080410428
GDI2	1.2246192036832122	0.0104702185510396	0.5571147480382764	tolerance_associated_KO	False	0.9813108575018322
CRB2	0.7377084883765974	0.0104856690652464	0.5571147480382764	tolerance_associated_KO	False	0.9812585069626216
CDC27	-1.2001184654748478	0.0105484179001938	0.5571147480382764	sensitising_KO	False	0.9812061564234112
ELP5	0.7023389800982471	0.0106275810660977	0.5571147480382764	tolerance_associated_KO	False	0.9811538058842006
NAB1	-0.900105731814647	0.0106456217283704	0.5571147480382764	sensitising_KO	False	0.98110145534499
C1orf174	0.7873764236797829	0.0106834397897387	0.5571147480382764	tolerance_associated_KO	False	0.9810491048057794
CCNL1	-1.4130313487029262	0.0107542694376629	0.5571147480382764	sensitising_KO	False	0.980996754266569
PAN2	1.0107410859011114	0.0107797157309702	0.5571147480382764	tolerance_associated_KO	False	0.9809444037273584
CBR3	-0.9974285923255	0.0108631290537033	0.5571147480382764	sensitising_KO	False	0.980892053188148
PRPF39	-0.8903657083649517	0.0109634475194715	0.5571147480382764	sensitising_KO	False	0.9808397026489372
KLK10	0.6499669670961561	0.0109916461532199	0.5571147480382764	tolerance_associated_KO	False	0.9807873521097268
UBE2G1	-1.147440183350093	0.0109959724211809	0.5571147480382764	sensitising_KO	False	0.9807350015705162
SPATC1	0.6835081366260018	0.0110008606046578	0.5571147480382764	tolerance_associated_KO	False	0.9806826510313056
NXNL2	1.216871059769271	0.011005729253687	0.5571147480382764	tolerance_associated_KO	False	0.9806303004920952
POLR3C	0.9998547574104908	0.0110202149214781	0.5571147480382764	tolerance_associated_KO	False	0.9805779499528844
RBM10	0.7022173158429625	0.011020715623374	0.5571147480382764	tolerance_associated_KO	False	0.980525599413674
ABI2	-0.8785239491822985	0.0110288351407304	0.5571147480382764	sensitising_KO	False	0.9804732488744634
PTGES3	-0.7439910848288456	0.0110422791481126	0.5571147480382764	sensitising_KO	False	0.9804208983352528
TMEM245	0.8769456610910122	0.0110576179504139	0.5571147480382764	tolerance_associated_KO	False	0.9803685477960424
SYTL4	0.916429402707907	0.0110819753348611	0.5571147480382764	tolerance_associated_KO	False	0.9803161972568316
ZNF24	-1.104219471369265	0.01110228041974	0.5571147480382764	sensitising_KO	False	0.9802638467176212
MAML3	-0.6222879946084454	0.0111057287669084	0.5571147480382764	sensitising_KO	False	0.9802114961784106
DDX18	-0.7311292155946365	0.0111290280168975	0.5571147480382764	sensitising_KO	False	0.9801591456392
ZNF782	0.6875138514947894	0.011138621836923	0.5571147480382764	tolerance_associated_KO	False	0.9801067950999895
XRCC6	-0.7995794936664193	0.011140545136922	0.5571147480382764	sensitising_KO	False	0.980054444560779
SMAP1	-0.6540647436406353	0.0112169089220601	0.558274344328403	sensitising_KO	False	0.9800020940215683
BRF2	-1.228027992842356	0.0112307391045505	0.558274344328403	sensitising_KO	False	0.979949743482358
P2RX4	0.8563399318716902	0.0112514067197003	0.558274344328403	tolerance_associated_KO	False	0.9798973929431471
RLN2	0.8348212112239706	0.0112916722631498	0.5588207648781114	tolerance_associated_KO	False	0.9798450424039368
TBC1D3F	-0.8447693823065316	0.011354649961708	0.5604854734328387	sensitising_KO	False	0.9797926918647262
SPANXN1	1.0762438447208549	0.0114332350795279	0.5615854488854732	tolerance_associated_KO	False	0.9797403413255156
NAA16	-1.041121705031382	0.0114357294464978	0.5615854488854732	sensitising_KO	False	0.9796879907863052
SPATA6L	1.160880529797514	0.0115029913309932	0.561746941082457	tolerance_associated_KO	False	0.9796356402470946
ID4	-0.7164598712828756	0.0115634180616123	0.561746941082457	sensitising_KO	False	0.979583289707884
IL17RB	0.8963745047254488	0.0115731943518302	0.561746941082457	tolerance_associated_KO	False	0.9795309391686734
