gene	global_rank_original	global_rank_anonymized	ranks_match
ZNF329	7419	7419	True
ZNF330	8851	8851	True
ZNF331	9797	9797	True
ZNF333	9421	9421	True
ZNF334	11184	11184	True
ZNF335	9119	9119	True
ZNF337	3964	3964	True
ZNF337-AS1	11763	11763	True
ZNF33A	7731	7731	True
ZNF33B	11733	11733	True
ZNF34	3917	3917	True
ZNF341	9903	9903	True
ZNF343	7047	7047	True
ZNF345	2292	2292	True
ZNF346	7300	7300	True
ZNF347	14997	14997	True
ZNF35	8630	8630	True
ZNF350	8166	8166	True
ZNF350-AS1	14212	14212	True
ZNF354A	5805	5805	True
ZNF354B	5102	5102	True
ZNF354C	2714	2714	True
ZNF358	6372	6372	True
ZNF362	7183	7183	True
ZNF365	12122	12122	True
ZNF367	1777	1777	True
ZNF37A	6682	6682	True
ZNF382	12459	12459	True
ZNF383	10483	10483	True
ZNF384	4734	4734	True
ZNF385A	1214	1214	True
ZNF385B	11712	11712	True
ZNF385C	11867	11867	True
ZNF385D	14614	14614	True
ZNF391	9756	9756	True
ZNF394	2384	2384	True
ZNF395	3620	3620	True
ZNF396	10175	10175	True
ZNF397	10454	10454	True
ZNF398	2929	2929	True
ZNF404	2732	2732	True
ZNF407	11062	11062	True
ZNF408	9962	9962	True
ZNF41	1533	1533	True
ZNF410	3566	3566	True
ZNF414	9432	9432	True
ZNF415	2076	2076	True
ZNF416	3618	3618	True
ZNF417	6171	6171	True
ZNF418	9637	9637	True
ZNF419	2824	2824	True
ZNF420	10795	10795	True
ZNF423	13414	13414	True
ZNF425	3659	3659	True
ZNF426	12408	12408	True
ZNF428	3744	3744	True
ZNF429	11039	11039	True
ZNF43	3723	3723	True
ZNF430	8817	8817	True
ZNF431	4544	4544	True
ZNF432	9257	9257	True
ZNF433	6291	6291	True
ZNF436	4709	4709	True
ZNF436-AS1	13402	13402	True
ZNF438	1017	1017	True
ZNF439	14331	14331	True
ZNF44	3507	3507	True
ZNF440	9341	9341	True
ZNF441	2032	2032	True
ZNF442	4435	4435	True
ZNF443	9306	9306	True
ZNF444	10901	10901	True
ZNF445	8092	8092	True
ZNF446	5262	5262	True
ZNF449	11667	11667	True
ZNF45	4425	4425	True
ZNF451	4506	4506	True
ZNF454	14682	14682	True
ZNF460	12440	12440	True
ZNF461	7549	7549	True
