gene	resistance_datasets_testable	resistance_up_count	resistance_down_count	resistance_fdr05_count	resistance_nominal_p05_count	resistance_top10pct_count	resistance_top20pct_count	resistance_median_percentile	resistance_direction_consensus
MIR22	1	1	0	0	0	0	0	0.692820873948334	all_up
AL135999.1	1	1	0	0	1	0	0	0.6927334889021545	all_up
OSBPL10	3	3	0	0	2	0	0	0.6927210884353742	all_up
RP3-333A15.2	1	0	1	0	0	0	0	0.6927096845928616	all_down
RP3-355L5.4	1	1	0	0	0	0	0	0.6926355583558801	all_up
RP1-5O6.4	1	1	0	0	0	0	0	0.6925984952373893	all_up
PLA2G10	2	0	2	0	1	0	0	0.6925766057318521	all_down
TET2-AS1	1	0	1	0	0	0	0	0.6925243690004077	all_down
AC027698.1	1	0	1	0	1	0	0	0.6924621479350952	all_down
RNU6-1237P	1	0	1	0	0	0	0	0.692450242763426	all_down
RP3-453C12.15	1	1	0	0	0	0	0	0.6924131796449353	all_up
AC233723.1	1	1	0	0	1	0	0	0.6924078797416834	all_up
FBXW10	1	0	1	0	0	0	0	0.6923761165264446	all_down
RP11-867G23.3	1	0	1	0	0	0	0	0.6920796115785182	all_down
RP11-235E17.4	1	0	1	0	0	0	0	0.6920054853415367	all_down
FRG1-DT	1	0	1	0	1	0	0	0.6919194660009769	all_down
CDC42-AS1	1	0	1	0	1	0	0	0.691865197807565	all_down
RN7SKP176	1	1	0	0	0	0	0	0.6918201697490827	all_up
RP11-433O3.1	1	1	0	0	0	0	0	0.691783106630592	all_up
RP11-446J8.1	1	1	0	0	0	0	0	0.6917460435121011	all_up
AL158068.2	1	0	1	0	1	0	0	0.6916481250339176	all_down
RP11-449H3.2	1	1	0	0	0	0	0	0.6915977910381379	all_up
LINC01933	1	0	1	0	1	0	0	0.6915395886470939	all_down
SLFN12	1	0	1	0	0	0	0	0.6915236648011563	all_down
AC016738.4	1	1	0	0	0	0	0	0.6914866016826655	all_up
NTRK2	1	1	0	0	0	0	0	0.6914124754456841	all_up
RP11-415C15.2	1	0	1	0	0	0	0	0.6913383492087024	all_down
RP11-335O4.3	1	1	0	0	0	0	0	0.6913012860902117	all_up
AC017074.1	1	1	0	0	1	0	0	0.6912682476800347	all_up
CH17-140K24.6	1	0	1	0	0	0	0	0.69122715985323	all_down
LINC00640	1	0	1	0	1	0	0	0.6911597112932111	all_down
RP11-415J8.7	1	1	0	0	0	0	0	0.6911530336162485	all_up
AC109466.1	1	0	1	0	1	0	0	0.6911054430997992	all_down
SNORD87	1	0	1	0	0	0	0	0.6910047811422853	all_down
CYCSP41	1	1	0	0	0	0	0	0.6909677180237945	all_up
AC079807.2	1	1	0	0	0	0	0	0.6908194655498314	all_up
UVRAG	3	0	3	0	2	0	0	0.6908163265306122	all_down
RP11-141O11.2	1	0	1	0	0	0	0	0.6907824024313406	all_down
AC008966.3	1	0	1	0	1	0	0	0.6907255657459164	all_down
SSR3	3	0	3	0	1	0	0	0.6905442176870749	all_down
PCF11-AS1	1	0	1	0	1	0	0	0.6904542247788571	all_down
RPL14P3	1	0	1	0	0	0	0	0.6904117712464326	all_down
AL035681.1	1	0	1	0	1	0	0	0.6903456883920334	all_down
AC091133.1	2	0	2	0	0	0	0	0.6902828679448731	all_down
MTND2P31	1	0	1	0	0	0	0	0.6902635187724695	all_down
BX324167.1	1	1	0	0	1	0	0	0.6902371520052097	all_up
RP11-1069G10.2	1	0	1	0	0	0	0	0.6900411400615247	all_down
AC076966.2	1	0	1	0	1	0	0	0.6900200792315624	all_down
TGM4	1	1	0	0	0	0	0	0.6899670138245432	all_up
RP11-732A19.2	1	0	1	0	0	0	0	0.6899299507060523	all_down
AC008761.1	1	0	1	0	1	0	0	0.6898572746513268	all_down
GS1-279B7.1	1	0	1	0	0	0	0	0.6898558244690709	all_down
MIR7856	1	0	1	0	0	0	0	0.6897446351135985	all_down
STAU2-AS1	1	0	1	0	0	0	0	0.6896705088766169	all_down
SNORD14A	1	0	1	0	0	0	0	0.6896334457581261	all_down
ABCA9	1	0	1	0	0	0	0	0.6894851932841629	all_down
SHOC1	1	0	1	0	1	0	0	0.6892603245237966	all_down
MIR374B	1	1	0	0	0	0	0	0.6892257514547274	all_up
AL133153.2	1	0	1	0	1	0	0	0.6892060563303848	all_down
GAPDHP42	1	1	0	0	0	0	0	0.6891516252177459	all_up
LA16c-366D1.3	1	1	0	0	0	0	0	0.689114562099255	all_up
CT45A5	1	0	1	0	0	0	0	0.6890404358622735	all_down
XXbac-B562F10.12	1	1	0	0	0	0	0	0.6890033727437826	all_up
GABRB2	1	1	0	0	0	0	0	0.6889663096252918	all_up
AC137894.3	1	0	1	0	1	0	0	0.6889347153633256	all_down
RP11-574K11.8	1	1	0	0	0	0	0	0.6888921833883104	all_up
LINC02507	1	0	1	0	1	0	0	0.6888804471699137	all_down
FBLN7	2	2	0	0	1	0	0	0.6888396992610026	all_up
TCF4	1	0	1	0	0	0	0	0.6887068677958563	all_down
DLEU2_1	1	1	0	0	0	0	0	0.6886698046773656	all_up
AL133243.1	1	1	0	0	0	0	0	0.6885956784403839	all_up
RP11-466F5.8	1	0	1	0	0	0	0	0.6885215522034024	all_down
AC009090.6	1	0	1	0	1	0	0	0.6885005698160308	all_down
CEMP1	1	1	0	0	0	0	0	0.6884474259664208	all_up
MFSD7	1	1	0	0	0	0	0	0.6883732997294392	all_up
AC114730.2	1	0	1	0	1	0	0	0.6883377652357954	all_down
CDRT4	3	3	0	0	1	0	0	0.6882991734924577	all_up
RP11-199F11.2	2	0	2	0	1	0	0	0.6881113555091805	all_down
ZNF280A	1	0	1	0	0	0	0	0.688076794781513	all_down
AC044840.1	1	0	1	0	1	0	0	0.6880121560753243	all_down
RP11-31H5.3	1	0	1	0	0	0	0	0.6879656054260406	all_down
RP11-701H16.4	1	1	0	0	0	0	0	0.6879285423075497	all_up
RP11-435D7.3	1	0	1	0	0	0	0	0.6878173529520775	all_down
SNHG29	1	1	0	0	1	0	0	0.6877408151082651	all_up
SLITRK1	1	0	1	0	0	0	0	0.6877061635966051	all_down
C2orf48	1	1	0	0	0	0	0	0.6876691004781142	all_up
SNORD27	1	0	1	0	0	0	0	0.6875579111226419	all_down
RP11-169E6.1	1	1	0	0	0	0	0	0.687520848004151	all_up
CTD-2158P22.1	1	0	1	0	0	0	0	0.6874467217671695	all_down
TCEB1P31	1	0	1	0	0	0	0	0.6873725955301879	all_down
EPB42	1	0	1	0	0	0	0	0.6873355324116972	all_down
TIPARP-AS1	3	0	3	0	1	0	0	0.6872789115646258	all_down
AC037459.4	1	1	0	0	0	0	0	0.6871502168192432	all_up
RP11-574K11.24	2	0	2	0	1	0	0	0.6871158250187144	all_down
RP11-517C16.4	1	1	0	0	0	0	0	0.6871131537007524	all_up
RP5-1063M23.1	1	0	1	0	0	0	0	0.6870390274637708	all_down
ZMYM2	3	3	0	0	1	0	0	0.6870068027210885	all_up
SLC26A7	1	1	0	0	0	0	0	0.68700196434528	all_up
CTC-412M14.5	1	1	0	0	0	0	0	0.6869649012267892	all_up
LONRF1	3	3	0	0	1	0	0	0.6869387755102041	all_up
AC145212.2	1	1	0	0	0	0	0	0.686816648752826	all_up
MIR1207	1	1	0	0	0	0	0	0.6867054593973536	all_up
RP11-381K20.2	1	0	1	0	0	0	0	0.6866683962788629	all_down
RNF217	1	1	0	0	0	0	0	0.6866313331603722	all_up
Z98744.3	1	0	1	0	0	0	0	0.6865572069233905	all_down
RP11-110I1.14	1	0	1	0	0	0	0	0.6865201438048998	all_down
RSPH10B2	1	0	1	0	0	0	0	0.6862607019754643	all_down
RBBP7	3	0	3	0	2	0	0	0.6862585034013605	all_down
LINC02585	1	0	1	0	1	0	0	0.6861670374993216	all_down
LINC01409	1	0	1	0	1	0	0	0.686058501112498	all_down
AOC3	1	1	0	0	0	0	0	0.6859641970275379	all_up
AC026347.1	1	0	1	0	1	0	0	0.6859499647256743	all_down
RP11-703M24.5	1	1	0	0	0	0	0	0.6859271339090471	all_up
CTD-3162L10.1	1	0	1	0	0	0	0	0.6858530076720655	all_down
MIR4292	1	0	1	0	0	0	0	0.6858159445535748	all_down
RP11-488L18.3	1	1	0	0	0	0	0	0.6856676920796116	all_up
EIF5P1	1	1	0	0	0	0	0	0.6855194396056484	all_up
AL132857.1	1	1	0	0	1	0	0	0.6855158191783796	all_up
AP000688.1	1	0	1	0	1	0	0	0.6854072827915558	all_down
RP5-1182A14.5	1	1	0	0	0	0	0	0.6853711871316852	all_up
AC016682.1	1	1	0	0	1	0	0	0.685353014598144	all_up
CTSW	1	1	0	0	0	0	0	0.6853341240131945	all_up
LBH	1	0	1	0	0	0	0	0.6852229346577221	all_down
AC025423.1	1	0	1	0	1	0	0	0.6851359418244967	all_down
MADCAM1	1	0	1	0	1	0	0	0.6850816736310847	all_down
RP11-894P9.2	1	1	0	0	0	0	0	0.6850376190652682	all_up
AC008764.7	1	0	1	0	1	0	0	0.685027405437673	all_down
AC093330.1	1	0	1	0	1	0	0	0.6849731372442611	all_down
CTD-2357A8.2	1	0	1	0	0	0	0	0.6849634928282866	all_down
MIR3153	1	0	1	0	0	0	0	0.684889366591305	all_down
RP11-777B9.5	1	1	0	0	0	0	0	0.6848152403543234	all_up
RP11-338L22.2	1	0	1	0	0	0	0	0.6847781772358326	all_down
TMEM267	1	0	1	0	1	0	0	0.684701796277202	all_down
KB-1205A7.1	1	0	1	0	0	0	0	0.6845928616433787	all_down
RNU2-22P	1	0	1	0	0	0	0	0.6845187354063971	all_down
AL121578.5	1	1	0	0	0	0	0	0.6844446091694155	all_up
RP4-539M6.21	1	1	0	0	0	0	0	0.6843334198139431	all_up
RP11-429J17.2	1	0	1	0	0	0	0	0.6842592935769616	all_down
CTC-366B18.4	1	0	1	0	0	0	0	0.6842222304584707	all_down
AC002543.2	1	0	1	0	0	0	0	0.6841481042214892	all_down
RP11-351M8.2	1	1	0	0	0	0	0	0.6841110411029985	all_up
AC091177.1	1	1	0	0	0	0	0	0.6840739779845076	all_up
AC010642.2	1	1	0	0	1	0	0	0.6840505779562598	all_up
RPL13P4	1	0	1	0	0	0	0	0.6839627886290353	all_down
AL596094.1	1	0	1	0	1	0	0	0.6838877733760242	all_down
RP11-266L9.6	1	1	0	0	0	0	0	0.6837404099180905	all_up
LINC02569	1	1	0	0	1	0	0	0.683670700602377	all_up
RPL26P30	1	0	1	0	0	0	0	0.6836292205626182	all_down
AC011471.2	1	0	1	0	1	0	0	0.6836164324089651	all_down
AC027279.1	1	0	1	0	1	0	0	0.6835621642155533	all_down
AL662800.1	1	1	0	0	0	0	0	0.683480968088655	all_up
AC092641.2	1	1	0	0	0	0	0	0.6834439049701642	all_up
PAXX	1	0	1	0	1	0	0	0.6833993596353177	all_down
AC005838.2	1	1	0	0	1	0	0	0.6833450914419059	all_up
EHMT1-IT1	1	0	1	0	0	0	0	0.6832585893777102	all_down
ARID2	3	0	3	0	1	0	0	0.6832365550550823	all_down
CTD-2012K14.4	1	1	0	0	0	0	0	0.6832215262592194	all_up
COX6CP15	1	1	0	0	0	0	0	0.6831844631407287	all_up
AL133297.2	1	0	1	0	1	0	0	0.6831822868616704	all_down
CCR9	1	0	1	0	0	0	0	0.683147400022238	all_down
RP11-585P4.6	1	0	1	0	0	0	0	0.683110336903747	all_down
RN7SL141P	1	1	0	0	0	0	0	0.6830362106667656	all_up
AP001469.5	1	1	0	0	0	0	0	0.6829620844297839	all_up
TESC-AS1	1	0	1	0	1	0	0	0.6829109458946112	all_down
RP11-156K13.1	1	1	0	0	0	0	0	0.6828879581928023	all_up
AL117344.2	1	0	1	0	1	0	0	0.6828566777011993	all_down
PNMAL1	1	1	0	0	0	0	0	0.6827397057188391	all_up
NFATC2IP	3	0	3	0	1	0	0	0.6827210884353742	all_down
HOXA11-AS1_5	1	0	1	0	1	0	0	0.6826530612244899	all_down
AC005332.3	1	1	0	0	1	0	0	0.6826396049275519	all_up
AC141586.5	2	2	0	0	0	0	0	0.6826307288046236	all_up
Z98750.1	1	1	0	0	0	0	0	0.6826285163633667	all_up
PJVK	1	1	0	0	1	0	0	0.6824768003473165	all_up
CTC-270D5.1	1	0	1	0	0	0	0	0.6824432007709129	all_down
AC006116.20	1	0	1	0	0	0	0	0.6824061376524221	all_down
LINC00355	1	0	1	0	0	0	0	0.6822208220599681	all_down
LPAR4	1	0	1	0	0	0	0	0.6821466958229865	all_down
C18orf15	1	1	0	0	0	0	0	0.682072569586005	all_up
AL391839.3	1	0	1	0	1	0	0	0.6820426548000217	all_down
RSAD1	3	0	3	0	1	0	0	0.6820408163265306	all_down
ADCY6-DT	1	1	0	0	1	0	0	0.6819883866066099	all_up
AC112907.3	1	0	1	0	1	0	0	0.681934118413198	all_down
LINC00930	1	1	0	0	0	0	0	0.6819243171120418	all_up
AL022097.1	1	0	1	0	1	0	0	0.6818798502197863	all_down
TP53TG1_1	1	1	0	0	0	0	0	0.6818501908750603	all_up
RP11-44N11.1	1	0	1	0	0	0	0	0.681701938401097	all_down
SRP72P2	1	0	1	0	0	0	0	0.6816648752826062	all_down
AC022154.1	1	0	1	0	1	0	0	0.681608509252727	all_down
RP11-962G15.1	1	0	1	0	0	0	0	0.6815536859271338	all_down
AC093162.5	1	1	0	0	0	0	0	0.6815166228086431	all_up
PADI1	1	0	1	0	1	0	0	0.6814999728659032	all_down
NAPSB	1	1	0	0	0	0	0	0.6814424965716616	all_up
AC098820.1	1	0	1	0	1	0	0	0.6813914364790796	all_down
RP11-517O13.1	1	1	0	0	0	0	0	0.68136837033468	all_up
AL137077.2	1	0	1	0	1	0	0	0.6813371682856677	all_down
LURAP1L	3	0	3	0	1	0	0	0.6812925170068027	all_down
AL354892.1	1	1	0	0	1	0	0	0.6812286318988441	all_up
UBE2V2P3	1	1	0	0	0	0	0	0.681183054742226	all_up
AC079305.3	1	0	1	0	1	0	0	0.6811743637054323	all_down
RP11-1148O4.2	1	0	1	0	0	0	0	0.6811459916237352	all_down
EFCAB5	2	2	0	0	1	0	0	0.6811086247916236	all_up
MRPL39	3	0	3	0	1	0	0	0.6810884353741496	all_down
RP11-802O23.3	1	0	1	0	0	0	0	0.6810718653867536	all_down
AL080276.2	1	0	1	0	1	0	0	0.6810115591251967	all_down
OCLM	1	0	1	0	0	0	0	0.6809977391497721	all_down
PDCL2P2	1	0	1	0	0	0	0	0.6809606760312813	all_down
AC022007.1	1	1	0	0	1	0	0	0.6809572909317849	all_up
RP5-1021I20.5	1	1	0	0	0	0	0	0.6809236129127905	all_up
RTL8A	1	0	1	0	1	0	0	0.680903022738373	all_down
AC012307.2	1	0	1	0	1	0	0	0.6808843537414966	all_down
RP11-136C24.2	1	1	0	0	0	0	0	0.6808124235573181	all_up
AL008721.2	1	0	1	0	1	0	0	0.6807944863515494	all_down
SHANK2	3	3	0	0	2	0	0	0.6807402181581375	all_up
AC007906.1	1	1	0	0	0	0	0	0.6807012342018457	all_up
AP000438.2	1	0	1	0	0	0	0	0.680664171083355	all_down
RP11-80A15.1	1	1	0	0	0	0	0	0.6805529817278826	all_up
RP11-174G6.1	1	0	1	0	0	0	0	0.6805159186093919	all_down
RHOQP3	1	1	0	0	0	0	0	0.6804788554909009	all_up
AC073840.1	1	0	1	0	1	0	0	0.6804688771910783	all_down
RPSAP9	1	1	0	0	0	0	0	0.6802564767799563	all_up
AC008738.2	1	0	1	0	1	0	0	0.6802518044174309	all_down
SLC39A5	1	1	0	0	0	0	0	0.6801823505429747	all_up
RP11-95H11.1	1	1	0	0	0	0	0	0.6801452874244839	all_up
FKBP9P1	1	1	0	0	0	0	0	0.680108224305993	all_up
ZNRD2	1	0	1	0	1	0	0	0.6799804634503717	all_down
PLK1	3	0	3	0	2	0	0	0.67992619525696	all_down
RPL18AP3	2	0	2	0	1	0	0	0.6798833406829246	all_down
AC009139.2	1	0	1	0	1	0	0	0.679871927063548	all_down
RBM44	1	1	0	0	0	0	0	0.6798487824765576	all_up
RP11-82O19.2	1	0	1	0	0	0	0	0.6798117193580668	all_down
AC010618.3	1	0	1	0	1	0	0	0.6797091224833125	all_down
ALG1L10P	1	1	0	0	0	0	0	0.6796634668841036	all_up
ADIPOR2	3	0	3	0	1	0	0	0.6796548542899007	all_down
AL512413.1	1	1	0	0	1	0	0	0.6796005860964889	all_up
RP11-616M17.1	1	0	1	0	0	0	0	0.6794781512916497	all_down
RP11-227G15.9	1	1	0	0	0	0	0	0.679441088173159	all_up
OSTCP8	1	0	1	0	0	0	0	0.6792928356991957	all_down
LINC02299	1	0	1	0	1	0	0	0.679220708742606	all_down
MKRN5P	1	0	1	0	0	0	0	0.6789963307512694	all_down
RP1-45I4.2	1	0	1	0	0	0	0	0.6789592676327787	all_down
CCDC26	1	0	1	0	1	0	0	0.6788408313887231	all_down
FTH1P16	1	0	1	0	0	0	0	0.6787368889218339	all_down
CTB-191K22.5	1	1	0	0	0	0	0	0.6786998258033431	all_up
RP11-141B14.1	1	1	0	0	0	0	0	0.6786256995663615	all_up
RP11-20G6.3	1	0	1	0	0	0	0	0.6785145102108892	all_down
RP11-370A5.2	1	0	1	0	0	0	0	0.6784774470923984	all_down
AC093895.1	1	1	0	0	1	0	0	0.6784066858414284	all_up
CCDC158	1	1	0	0	0	0	0	0.678366257736926	all_up
AL590133.1	1	1	0	0	1	0	0	0.6782981494546046	all_up
BMP2KL	1	0	1	0	0	0	0	0.6782921314999444	all_down
HECTD4	3	3	0	0	1	0	0	0.678180942144472	all_up
RP5-1172N10.4	1	0	1	0	0	0	0	0.6781068159074904	all_down
Z99572.1	1	0	1	0	1	0	0	0.6780810766809573	all_down
KB-1517D11.4	1	0	1	0	0	0	0	0.6780326896705089	all_down
GPR125	1	1	0	0	1	0	0	0.6779591836734694	all_up
KB-1592A4.15	1	1	0	0	0	0	0	0.6779585634335272	all_up
RP11-946L16.2	1	1	0	0	0	0	0	0.6779215003150365	all_up
AC005520.5	1	0	1	0	1	0	0	0.6778640039073099	all_down
BACH1-IT2	1	0	1	0	0	0	0	0.677847374078055	all_down
RP11-452H21.4	1	0	1	0	0	0	0	0.6778103109595641	all_down
AL139317.3	1	0	1	0	1	0	0	0.6778097357138981	all_down
RP11-49I11.1	2	0	2	0	1	0	0	0.6777918562999864	all_down
AC007620.3	1	0	1	0	0	0	0	0.6777361847225826	all_down
AC008079.9	1	0	1	0	0	0	0	0.6776991216040917	all_down
RP11-56H16.1	1	1	0	0	0	0	0	0.6776249953671102	all_up
AC080112.4	1	0	1	0	1	0	0	0.6775926629402507	all_down
CH507-42P11.8	2	2	0	0	1	0	0	0.6774819771131462	all_up
SFRP4	2	0	2	0	1	0	0	0.6774654350919773	all_down
PROM1	1	1	0	0	0	0	0	0.6774396797746562	all_up
AL713852.1	1	0	1	0	1	0	0	0.6774298583600151	all_down
BEND7P1	1	0	1	0	0	0	0	0.6773284904191839	all_down
RP11-16K12.2	1	0	1	0	0	0	0	0.6772914273006931	all_down
RP11-427M20.1	1	1	0	0	0	0	0	0.6772543641822023	all_up
AL158212.1	1	0	1	0	1	0	0	0.6772127855863679	all_down
RNU6-652P	1	0	1	0	0	0	0	0.6771431748267299	all_down
AC008674.1	1	1	0	0	1	0	0	0.6771042491995442	all_up
RP5-1142A6.8	1	1	0	0	0	0	0	0.6770690485897484	all_up
MIR4728	1	1	0	0	0	0	0	0.6770319854712575	all_up
AL358115.1	1	0	1	0	1	0	0	0.6769957128127204	all_down
AL133168.3	1	1	0	0	0	0	0	0.676957859234276	all_up
GUCY2C	1	0	1	0	0	0	0	0.6769207961157853	all_down
AD001527.7	1	1	0	0	0	0	0	0.6768837329972943	all_up
RP11-819M15.2	1	1	0	0	0	0	0	0.6768466698788036	all_up
RP11-176D17.3	1	0	1	0	0	0	0	0.6768096067603129	all_down
RP1-200K18.1	1	0	1	0	0	0	0	0.676772543641822	all_down
RP11-346D19.1	1	1	0	0	0	0	0	0.6766984174048405	all_up
PDHB	3	0	3	0	1	0	0	0.6766666666666667	all_down
MUSK	1	0	1	0	0	0	0	0.6766242911678588	all_down
AC010320.2	1	0	1	0	1	0	0	0.6765615672654257	all_down
VDAC1P1	1	0	1	0	0	0	0	0.6764389755754049	all_down
CTC-277H1.6	1	1	0	0	0	0	0	0.6763277862199326	all_up
AC025887.2	1	1	0	0	1	0	0	0.6762902262983665	all_up
OVOS2	1	0	1	0	0	0	0	0.676253659982951	all_down
AC003090.1	1	0	1	0	0	0	0	0.6761795337459694	all_down
RP5-850E9.3	1	1	0	0	0	0	0	0.6761424706274786	all_up
ZFP2	2	2	0	0	1	0	0	0.676117300612566	all_up
MIR6506	1	0	1	0	0	0	0	0.6761054075089878	all_down
IL1RAPL1	1	0	1	0	1	0	0	0.6760731535247191	all_down
TMEM98	1	1	0	0	0	0	0	0.6759942181535155	all_up
AC025287.4	1	0	1	0	1	0	0	0.6758560807510718	all_down
RP11-539G18.3	1	0	1	0	0	0	0	0.67573477632408	all_down
CLEC4F	1	0	1	0	0	0	0	0.6756977132055891	all_down
RP11-753C18.12	1	0	1	0	0	0	0	0.6756606500870983	all_down
LINC02354	1	0	1	0	1	0	0	0.6755847397840126	all_down
AC006277.2	1	1	0	0	0	0	0	0.6755123976131352	all_up
MIR296	1	0	1	0	1	0	0	0.6754421768707484	all_down
AC104971.1	1	1	0	0	1	0	0	0.6752591306235416	all_up
LRRC36	1	0	1	0	0	0	0	0.6752529557836997	all_down
RP11-728K20.3	1	0	1	0	0	0	0	0.675178829546718	all_down
AL132712.1	1	0	1	0	1	0	0	0.6751505942367179	all_down
RP11-629B11.5	1	0	1	0	0	0	0	0.6749193877172825	all_down
RP11-49K24.8	1	0	1	0	0	0	0	0.6748823245987917	all_down
AC068790.9	1	0	1	0	1	0	0	0.6748792532696586	all_down
RP11-573D15.1	1	1	0	0	0	0	0	0.6748081983618102	all_up
AC016708.2	1	0	1	0	0	0	0	0.6747340721248286	all_down
FAM178A	1	0	1	0	1	0	0	0.6746258503401361	all_down
RP11-769O8.1	1	0	1	0	0	0	0	0.6745858196508654	all_down
RPS4XP2	1	1	0	0	0	0	0	0.6745487565323747	all_up
KLHL7-AS1	1	0	1	0	0	0	0	0.674474630295393	all_down
SEC14L1P1	1	0	1	0	0	0	0	0.6743634409399206	all_down
HDGFL3	1	1	0	0	1	0	0	0.6743365713355403	all_up
AC007666.2	1	1	0	0	1	0	0	0.6740109621750692	all_up
AC114956.1	1	0	1	0	1	0	0	0.6738481575948336	all_down
AC022431.1	1	0	1	0	1	0	0	0.6738095238095239	all_down
ASIC4	2	2	0	0	1	0	0	0.6736346917848716	all_up
ZNF33BP1	1	1	0	0	0	0	0	0.6734739260961418	all_up
RP11-454F8.2	1	1	0	0	0	0	0	0.6733997998591601	all_up
TPTE2	1	0	1	0	1	0	0	0.6733597438541271	all_down
TMEM47	1	1	0	0	0	0	0	0.6733256736221785	all_up
PCDHGA3	1	1	0	0	0	0	0	0.673251547385197	all_up
AC104785.1	1	1	0	0	1	0	0	0.6731969392738916	all_up
AL360091.3	1	0	1	0	1	0	0	0.6731426710804798	all_down
RN7SL449P	1	0	1	0	0	0	0	0.6731032949112339	all_down
TTC28-AS1_2	1	0	1	0	0	0	0	0.6729921055557615	all_down
CTD-2046J7.1	1	0	1	0	0	0	0	0.6729550424372707	all_down
TTC28-AS1_1	1	0	1	0	0	0	0	0.6729179793187798	all_down
AC007563.2	1	0	1	0	1	0	0	0.672708525533185	all_down
MIR1296	1	1	0	0	0	0	0	0.6726585374893443	all_up
AC024382.1	1	0	1	0	1	0	0	0.6726542573397731	all_down
RN7SKP69	1	1	0	0	0	0	0	0.6725102850153812	all_up
LL0XNC01-116E7.5	1	1	0	0	0	0	0	0.6724361587783996	all_up
KRT18P10	1	0	1	0	0	0	0	0.672362032541418	all_down
C1orf220	2	0	2	0	1	0	0	0.6722890930000412	all_down
STK35	3	3	0	0	2	0	0	0.6722743799858903	all_up
U91328.21	1	0	1	0	0	0	0	0.6722508431859457	all_down
OLFML1	1	1	0	0	0	0	0	0.6721767169489641	all_up
RP3-468K18.5	1	1	0	0	0	0	0	0.6721396538304734	all_up
AGTR1	1	1	0	0	0	0	0	0.6721025907119825	all_up
RP11-386M24.6	1	1	0	0	0	0	0	0.6719172751195286	all_up
Z73429.1	1	1	0	0	1	0	0	0.6718945026320073	all_up
AGXT	1	0	1	0	0	0	0	0.6718431488825469	all_down
ACKR4	1	1	0	0	0	0	0	0.6718060857640562	all_up
AC011379.2	1	1	0	0	1	0	0	0.6717859662451837	all_up
CRISP2	1	0	1	0	0	0	0	0.6717690226455654	all_down
RP11-171I2.2	1	0	1	0	0	0	0	0.6717319595270745	all_down
ZBTB40-IT1	1	0	1	0	0	0	0	0.6716948964085838	all_down
EFHC2	1	0	1	0	0	0	0	0.6716207701716023	all_down
RP11-82O19.1	1	0	1	0	0	0	0	0.6715837070531114	all_down
RP11-977B10.2	1	0	1	0	1	0	0	0.6714965986394558	all_down
AC008537.4	1	0	1	0	1	0	0	0.6714060888913008	all_down
C20orf144	1	1	0	0	0	0	0	0.6713242652236759	all_up
ABCA17P	1	1	0	0	0	0	0	0.6712872021051851	all_up
RP11-22P4.1	1	0	1	0	0	0	0	0.6712501389866943	all_down
C1orf53	3	3	0	0	1	0	0	0.6711890161176535	all_up
RPS2P4	1	1	0	0	0	0	0	0.6711760127497128	all_up
RP11-498B4.5	1	1	0	0	0	0	0	0.6711389496312219	all_up
RN7SL5P	1	1	0	0	0	0	0	0.6709906971572588	all_up
RP11-468E2.4	1	1	0	0	0	0	0	0.6708795078017864	all_up
AC020978.3	1	0	1	0	1	0	0	0.6708634069571824	all_down
AL139089.1	1	1	0	0	1	0	0	0.6708091387637706	all_up
CTD-2083E4.4	1	1	0	0	0	0	0	0.670768318446314	all_up
AL354707.1	1	0	1	0	1	0	0	0.6707548705703588	all_down
RP11-219B4.3	1	0	1	0	0	0	0	0.6707312553278233	all_down
AC104113.1	1	1	0	0	1	0	0	0.6707006023769468	all_up
RP11-27M24.2	1	0	1	0	0	0	0	0.6706571290908416	all_down
RFLNA	1	0	1	0	1	0	0	0.6704835296032995	all_down
TMED10P1	1	0	1	0	0	0	0	0.670434750379897	all_down
ZBED8	3	0	3	0	1	0	0	0.6704081632653061	all_down
AC017100.1	1	1	0	0	1	0	0	0.6703749932164758	all_up
MIR4442	1	1	0	0	0	0	0	0.6703235610244246	all_up
CCDC144CP	1	1	0	0	0	0	0	0.6702123716689522	all_up
AC006008.1	1	0	1	0	1	0	0	0.6702121886362403	all_down
FAM149B1	3	0	3	0	2	0	0	0.6702040816326531	all_down
MAPK6PS4	1	0	1	0	0	0	0	0.6701753085504614	all_down
AC018682.1	1	1	0	0	1	0	0	0.6701579204428285	all_up
RP11-258F22.1	1	1	0	0	0	0	0	0.6701382454319706	all_up
EXOC7	3	3	0	0	2	0	0	0.6700680272108843	all_up
ABHD14A-ACY1	2	2	0	0	1	0	0	0.6700672506503065	all_up
RP11-465L10.10	2	2	0	0	1	0	0	0.6700139995214571	all_up
AP000295.9	1	1	0	0	0	0	0	0.6699529298395167	all_up
RP11-91P24.3	1	0	1	0	0	0	0	0.6699158667210259	all_down
SNAP91	1	0	1	0	0	0	0	0.6698788036025352	all_down
OR13D3P	1	0	1	0	0	0	0	0.6698417404840443	all_down
RP11-394O2.3	1	1	0	0	0	0	0	0.6698046773655535	all_up
DBF4	3	0	3	0	1	0	0	0.6697780430889455	all_down
RP11-1100L3.8	1	0	1	0	0	0	0	0.6697676142470628	all_down
AC003003.5	1	1	0	0	0	0	0	0.6696934880100811	all_up
VAMP3	3	3	0	0	2	0	0	0.66961523850871	all_up
LINC00938	1	0	1	0	1	0	0	0.6695918367346938	all_down
PPIAP11	1	0	1	0	0	0	0	0.669545235536118	all_down
RP11-534C12.1	1	0	1	0	0	0	0	0.6695081724176273	all_down
