gene	subset	drug_id	drug_name	target	pathway	dataset	metric	n	spearman_rho	p_value	direction	fdr
VEZF1	all_breast_lines	341	Selisistat	SIRT1	Chromatin histone acetylation	GDSC1	AUC	45	-0.09262187088274045	0.54508247132314	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1840	630600		Unclassified	GDSC2	AUC	37	0.10265528686581317	0.5454471087771352	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1413	EphB4_9721	EPHB4	RTK signaling	GDSC1	AUC	44	0.09344608879492598	0.5462896656926799	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1028	VX-702	p38	JNK and p38 signaling	GDSC1	AUC	43	-0.09453337360314104	0.5465199487203183	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1047	Nutlin-3a (-)	MDM2	p53 pathway	GDSC1	LN_IC50	43	-0.09423135004530353	0.5478080412419994	higher_expression_more_sensitive	0.9397634342393429
VEZF1	all_breast_lines	1786	AZD4547	FGFR1, FGFR2, FGFR3	RTK signaling	GDSC2	LN_IC50	45	-0.09169960474308299	0.5491102312121187	higher_expression_more_sensitive	0.7396087568618233
VEZF1	all_breast_lines	1836	150412		Unclassified	GDSC2	LN_IC50	37	0.10170697012802274	0.5491848868399131	higher_expression_more_resistant	0.7396087568618233
VEZF1	all_breast_lines	1557	LCL161	XIAP, IAP1, IAP2	Apoptosis regulation	GDSC2	AUC	40	0.0975609756097561	0.5492427013343473	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	407	kb NB 142-70	PKD	Other, kinases	GDSC1	LN_IC50	44	0.0927413671599718	0.5493333063940488	higher_expression_more_resistant	0.9397634342393429
VEZF1	all_breast_lines	1186	FS112	KS6B1 (p70S6K)	PI3K/MTOR signaling	GDSC1	LN_IC50	42	0.0950490235799368	0.5493352415545288	higher_expression_more_resistant	0.9397634342393429
VEZF1	all_breast_lines	374	GSK1059615	PI3K	PI3K/MTOR signaling	GDSC1	AUC	44	0.09260042283298096	0.5499430002274374	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1845	Schweinfurthin A		Unclassified	GDSC2	AUC	37	0.10146989094357514	0.550121215652927	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	205	Avagacestat	Amyloid beta20, Amyloid beta40	Other	GDSC1	LN_IC50	44	0.09245947850599014	0.5505530151951689	higher_expression_more_resistant	0.9397634342393429
VEZF1	all_breast_lines	2499	N-acetyl cysteine	Metabolism	Metabolism	GDSC2	LN_IC50	40	-0.09718574108818012	0.5507872578247728	higher_expression_more_sensitive	0.7396087568618233
VEZF1	all_breast_lines	2362	THR-103	Mutant RAS	PI3K/MTOR signaling	GDSC2	AUC	41	-0.09564459930313592	0.551942972350072	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	300	CX-5461	RNA Polymerase 1	Other	GDSC1	AUC	44	0.09203664552501761	0.5523849836164172	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1023	GW441756	NTRK1	RTK signaling	GDSC2	LN_IC50	42	0.09423871647354347	0.5527602288125205	higher_expression_more_resistant	0.7396087568618233
VEZF1	all_breast_lines	140	Vinorelbine	Microtubule destabiliser	Mitosis	GDSC1	LN_IC50	44	0.09189570119802677	0.5529962798302369	higher_expression_more_resistant	0.9397634342393429
VEZF1	all_breast_lines	1046	Wee1 Inhibitor	WEE1, CHEK1	Cell cycle	GDSC1	LN_IC50	36	0.10218790218790218	0.553151059791584	higher_expression_more_resistant	0.9397634342393429
VEZF1	all_breast_lines	1430	IGFR_3801	IGFR1	IGF1R signaling	GDSC1	LN_IC50	44	0.09175475687103594	0.5536078955294775	higher_expression_more_resistant	0.9397634342393429
VEZF1	all_breast_lines	1088	Irinotecan	TOP1	DNA replication	GDSC2	AUC	45	0.09051383399209485	0.5543094979190527	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	439	LCL161	XIAP, cIAP1, cIAP2	Apoptosis regulation	GDSC1	LN_IC50	44	-0.09147286821705425	0.5548320840565613	higher_expression_more_sensitive	0.9397634342393429
VEZF1	all_breast_lines	2002	N30652-18-1		Unclassified	GDSC2	AUC	41	-0.09477351916376309	0.5555870196765139	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	201	Epothilone B	Microtubule stabiliser	Mitosis	GDSC1	AUC	45	0.09011857707509881	0.5560477346157874	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1185	KU-60019	ATM	Genome integrity	GDSC1	AUC	42	-0.09310428652459284	0.5575720687941657	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1382	AZD3514	AR	Hormone-related	GDSC1	AUC	43	0.09181516158260344	0.5581644791760341	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	224	AS605240	PI3Kgamma	PI3K/MTOR signaling	GDSC1	LN_IC50	45	-0.08893280632411066	0.5612777813387648	higher_expression_more_sensitive	0.946153974256775
VEZF1	all_breast_lines	1631	PRT062607	SYK	Other, kinases	GDSC2	AUC	40	0.09455909943714824	0.561656207321889	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	2361	THR-102	Mutant RAS	PI3K/MTOR signaling	GDSC2	LN_IC50	41	0.09268292682926832	0.5643784942618569	higher_expression_more_resistant	0.751625564787987
VEZF1	all_breast_lines	1128	FS106	CHEK1	Cell cycle	GDSC1	AUC	42	-0.09148367231180618	0.5644799481889088	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1782	GSK2830371A	PPM1D	Other	GDSC2	AUC	37	0.09767662399241346	0.5652038417227406	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1403	AZD6094	MET	RTK signaling	GDSC1	LN_IC50	44	0.08893587033121915	0.5659067857793795	higher_expression_more_resistant	0.9494360292222764
VEZF1	all_breast_lines	381	AST-1306	EGFR, ERBB4	RTK signaling	GDSC1	AUC	44	-0.08851303735024665	0.5677624633041167	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1613	VE-822	ATR	Genome integrity	GDSC2	AUC	40	0.0928705440900563	0.5686955244386902	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1006	Cytarabine	Antimetabolite	Other	GDSC2	AUC	41	-0.0912891986062718	0.5702749859581929	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	295	NVP-BHG712	EPHB4, RAF, SRC, ABL	Other, kinases	GDSC1	AUC	45	-0.08656126482213437	0.5718061910041267	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	261	TL-1-85	TAK1, MAP4K2	Other, kinases	GDSC1	AUC	45	0.08656126482213437	0.5718061910041267	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1032	Afatinib	EGFR, ERBB2	EGFR signaling	GDSC1	LN_IC50	43	0.08849290244639081	0.5725524345388862	higher_expression_more_resistant	0.9560545369187061
VEZF1	all_breast_lines	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	GDSC2	AUC	44	0.0872445384073291	0.5733462707809716	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	439	LCL161	XIAP, cIAP1, cIAP2	Apoptosis regulation	GDSC1	AUC	44	0.08696264975334742	0.5745905160436743	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1838	Sinularin		Unclassified	GDSC2	AUC	37	-0.0953058321479374	0.5747259420658918	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1563	EPZ5676	DOT1L	Chromatin histone methylation	GDSC2	AUC	45	-0.08590250329380762	0.574746735485535	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	293	Amuvatinib	KIT, PDGFRA, FLT3	RTK signaling	GDSC1	LN_IC50	44	0.08668076109936575	0.5758359912569143	higher_expression_more_resistant	0.9570231967368436
VEZF1	all_breast_lines	2148	POMHEX		Unclassified	GDSC2	LN_IC50	40	-0.09099437148217637	0.5765641131533151	higher_expression_more_sensitive	0.7563097694752298
VEZF1	all_breast_lines	1831	L-Oxonoreleagnine		Unclassified	GDSC2	AUC	37	-0.0948316737790422	0.5766390336132414	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1584	BDOCA000347a	BRPF1, BRPF2, BRPF3	Chromatin histone acetylation	GDSC2	AUC	37	-0.0948316737790422	0.5766390336132414	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1463	AZD1332	NTRK1, NTRK2, NTRK3	RTK signaling	GDSC1	AUC	44	-0.0861169837914024	0.5783306201747714	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1627	GSK343	EZH2	Chromatin histone methylation	GDSC2	LN_IC50	40	0.09024390243902439	0.5797252853134924	higher_expression_more_resistant	0.7563097694752298
VEZF1	all_breast_lines	1032	Afatinib	EGFR, ERBB2	EGFR signaling	GDSC2	LN_IC50	44	0.08555320648343903	0.580830134712358	higher_expression_more_resistant	0.7563097694752298
VEZF1	all_breast_lines	1239	YK-4-279	RNA helicase A	Other	GDSC1	AUC	38	0.09246088193456614	0.5808713968534736	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1014	Refametinib	MEK1, MEK2	ERK MAPK signaling	GDSC1	AUC	43	0.08652974932044699	0.5811333005900884	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	266	Zibotentan	Endothelin-1 receptor (EDNRA)	Other	GDSC1	LN_IC50	45	-0.08432147562582346	0.581832046165331	higher_expression_more_sensitive	0.9624698333762952
VEZF1	all_breast_lines	1996	MIM1	MCL1	Apoptosis regulation	GDSC2	AUC	41	-0.08850174216027877	0.5821518382988146	higher_expression_more_sensitive	0.9217404106397897
VEZF1	all_breast_lines	1815	Dacarbazine	CP11A	Other	GDSC2	LN_IC50	37	0.09340919867235657	0.5823954667898726	higher_expression_more_resistant	0.7563097694752298
VEZF1	all_breast_lines	1012	Vorinostat	HDAC inhibitor Class I, IIa, IIb, IV	Chromatin histone acetylation	GDSC2	LN_IC50	46	-0.08294788775824853	0.583662139011262	higher_expression_more_sensitive	0.7563097694752298
VEZF1	all_breast_lines	180	Thapsigargin	SERCA	Other	GDSC1	AUC	42	-0.08678389109472491	0.5847336030854124	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1826	50869		Unclassified	GDSC2	LN_IC50	37	0.09246088193456614	0.5862472837128213	higher_expression_more_resistant	0.7563097694752298
VEZF1	all_breast_lines	2173	PFI-1	BRD4	Chromatin other	GDSC2	LN_IC50	44	-0.08428470754052149	0.5864717861544764	higher_expression_more_sensitive	0.7563097694752298
VEZF1	all_breast_lines	1008	Methotrexate	Antimetabolite	DNA replication	GDSC2	AUC	40	-0.08836772983114449	0.5876621511285747	higher_expression_more_sensitive	0.9253243816112916
VEZF1	all_breast_lines	1203	QL-XII-61	BMX, BTK	Other, kinases	GDSC1	LN_IC50	20	0.12781954887218044	0.5912462398946647	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	442	IMD-0354	IKKb	Other, kinases	GDSC1	LN_IC50	44	0.08301620859760393	0.5921377896136851	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	408	Sphingosine Kinase 1 Inhibitor II	Sphingosine Kinase	Other, kinases	GDSC1	AUC	44	-0.08287526427061309	0.5927688371230235	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1739	JAK_8517	JAK1, JAK2	Other, kinases	GDSC2	AUC	37	-0.09080132764343289	0.5930150012402374	higher_expression_more_sensitive	0.9286223920520201
VEZF1	all_breast_lines	1259	Talazoparib	PARP1, PARP2	Genome integrity	GDSC2	LN_IC50	45	0.08168642951251645	0.5937275500919826	higher_expression_more_resistant	0.7610919801611739
VEZF1	all_breast_lines	1930	Telomerase Inhibitor IX	Telomerase	Genome integrity	GDSC2	LN_IC50	45	0.08129117259552042	0.5955210932489184	higher_expression_more_resistant	0.7610919801611739
VEZF1	all_breast_lines	1359	965-D2	MKNK1, MKNK2, PIM1, PIM3	Other, kinases	GDSC1	AUC	40	-0.08592870544090057	0.5980515569799153	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	163	JQ1	BRD2, BRD3, BRD4, BRDT	Chromatin other	GDSC1	AUC	44	-0.08146582100070471	0.5990955830267192	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1013	Nilotinib	ABL	ABL signaling	GDSC2	LN_IC50	45	0.07984189723320158	0.602117715340117	higher_expression_more_resistant	0.7660872717497025
VEZF1	all_breast_lines	1825	Podophyllotoxin bromide		Unclassified	GDSC2	AUC	37	0.08843053579895685	0.6027420666455453	higher_expression_more_resistant	0.9344910008078811
VEZF1	all_breast_lines	1091	BMS-536924	IGF1R, IR	IGF1R signaling	GDSC2	AUC	45	-0.07957839262187089	0.6033205057847373	higher_expression_more_sensitive	0.9344910008078811
VEZF1	all_breast_lines	238	Idelalisib	PI3Kdelta	PI3K/MTOR signaling	GDSC1	LN_IC50	45	0.07918313570487483	0.6051266427557279	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1062	Selumetinib	MEK1, MEK2	ERK MAPK signaling	GDSC1	LN_IC50	41	0.08310104529616727	0.6054733411875973	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	2439	glutathione	anti-oxidant proteins	Other	GDSC2	LN_IC50	40	0.08386491557223266	0.6069045757736069	higher_expression_more_resistant	0.7676547831499276
VEZF1	all_breast_lines	573	LGK974	PORCN	WNT signaling	GDSC1	AUC	44	-0.07963354474982381	0.6073641285357598	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1445	AZD8835	PI3Kalpha, PI3Kdelta	PI3K/MTOR signaling	GDSC1	LN_IC50	44	0.07935165609584215	0.6086405570297823	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	317	WYE-125132	mTOR	PI3K/MTOR signaling	GDSC1	AUC	44	-0.0792107117688513	0.6092792026521049	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1490	SN-38	TOP1	DNA replication	GDSC1	LN_IC50	43	0.07988523104802174	0.6105969946366652	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	178	BAY-61-3606	SYK	Other, kinases	GDSC1	AUC	45	-0.07773386034255599	0.6117690446351075	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	287	KIN001-244	PDK1	Other, kinases	GDSC1	AUC	45	0.07760210803689063	0.6123744401418846	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1849	Sabutoclax	BCL2,  BCL-XL,  BFL1, MCL1	Apoptosis regulation	GDSC2	LN_IC50	40	-0.08255159474671671	0.6125673956813706	higher_expression_more_sensitive	0.7676547831499276
VEZF1	all_breast_lines	1001	AICA Ribonucleotide	AMPK agonist	Metabolism	GDSC1	AUC	43	0.07943219571126549	0.6126289135064317	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1999	N25720-51-A1		Unclassified	GDSC2	LN_IC50	41	0.08135888501742163	0.613081222139563	higher_expression_more_resistant	0.7676547831499276
VEZF1	all_breast_lines	442	IMD-0354	IKKb	Other, kinases	GDSC1	AUC	44	0.07822410147991543	0.613757738069598	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1029	Motesanib	VEGFR, RET, KIT, PDGFR	RTK signaling	GDSC1	AUC	43	-0.07852612503775294	0.6167013540992641	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1824	123138		Unclassified	GDSC2	AUC	37	-0.08368895211000474	0.6223989907303246	higher_expression_more_sensitive	0.958830877611581
VEZF1	all_breast_lines	1917	AZD6738	ATR	Genome integrity	GDSC2	LN_IC50	45	0.0753623188405797	0.6227049634811591	higher_expression_more_resistant	0.7676547831499276
VEZF1	all_breast_lines	1394	AZD6738	ATR	Genome integrity	GDSC1	AUC	44	0.07625088090204368	0.6227564703259348	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1010	Gefitinib	EGFR	EGFR signaling	GDSC1	LN_IC50	43	0.07716701902748414	0.622831332788256	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1622	Wnt-C59	PORCN	WNT signaling	GDSC2	LN_IC50	40	0.08011257035647282	0.6231430099782144	higher_expression_more_resistant	0.7676547831499276
VEZF1	all_breast_lines	1175	Rucaparib	PARP1, PARP2	Genome integrity	GDSC1	AUC	42	0.07787051292439837	0.624010670159904	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	135	Gemcitabine	Pyrimidine antimetabolite	DNA replication	GDSC1	AUC	44	-0.07596899224806201	0.6240464895195516	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	2171	BMS-754807	IGF1R, IR	IGF1R signaling	GDSC2	LN_IC50	45	0.07496706192358364	0.6245355343581545	higher_expression_more_resistant	0.7676547831499276
VEZF1	all_breast_lines	1236	UNC0638	G9a and GLP methyltransferases	Chromatin histone methylation	GDSC1	AUC	42	-0.0772222672392837	0.6269095159758573	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	2172	JQ1	BRD2, BRD3, BRD4, BRDT	Chromatin other	GDSC2	LN_IC50	45	-0.07444005270092226	0.6269797750528777	higher_expression_more_sensitive	0.7676547831499276
VEZF1	all_breast_lines	1512	Cyclophosphamide	Alkylating agent	DNA replication	GDSC2	LN_IC50	45	0.07444005270092226	0.6269797750528777	higher_expression_more_resistant	0.7676547831499276
VEZF1	all_breast_lines	1422	FGFR_3831	FGFR1, FGFR2, FGFR3, FGFR4	RTK signaling	GDSC1	AUC	44	0.07526427061310781	0.6272763950758179	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	2048	Vinorelbine	Microtubule destabiliser	Mitosis	GDSC2	LN_IC50	45	0.0743083003952569	0.6275914542945022	higher_expression_more_resistant	0.7676547831499276
VEZF1	all_breast_lines	291	KIN001-266	CDC7	DNA replication	GDSC1	LN_IC50	45	0.07417654808959155	0.6282033804784207	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	190	Bleomycin	dsDNA break induction	DNA replication	GDSC1	AUC	44	-0.07385482734319943	0.6337568523958301	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1133	Serdemetan	MDM2	p53 pathway	GDSC1	LN_IC50	42	0.07543959160521838	0.6349098626279686	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	341	Selisistat	SIRT1	Chromatin histone acetylation	GDSC1	LN_IC50	45	0.07220026350461133	0.6374116717792481	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	254	Quizartinib	FLT3	RTK signaling	GDSC1	LN_IC50	44	-0.07258632840028188	0.6396125213147249	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	211	TL-2-105	not defined	Other	GDSC1	AUC	44	-0.07244538407329104	0.6402644975384277	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	177	GSK650394	SGK2, SGK3	Other, kinases	GDSC1	LN_IC50	44	0.07244538407329104	0.6402644975384277	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1259	Talazoparib	PARP1, PARP2	Genome integrity	GDSC1	AUC	42	-0.07414310023498906	0.6407542339401812	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	573	LGK974	PORCN	WNT signaling	GDSC1	LN_IC50	44	0.07216349541930936	0.64156925280992	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1026	Tanespimycin	HSP90	Protein stability and degradation	GDSC1	LN_IC50	43	-0.07263666565992147	0.6434451690731735	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	1430	IGFR_3801	IGFR1	IGF1R signaling	GDSC1	AUC	44	0.07174066243833685	0.6435283865174657	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1626	OTX015	BRD2, BRD3, BRD4	Chromatin other	GDSC2	AUC	40	0.07542213883677298	0.6436903516798078	higher_expression_more_resistant	0.969557574364595
VEZF1	all_breast_lines	1802	Zoledronate	 	Other	GDSC2	AUC	37	-0.07847321005215742	0.6443225268112429	higher_expression_more_sensitive	0.969557574364595
VEZF1	all_breast_lines	1622	Wnt-C59	PORCN	WNT signaling	GDSC2	AUC	40	-0.075234521575985	0.6445178426695835	higher_expression_more_sensitive	0.969557574364595
VEZF1	all_breast_lines	1428	IAP_5620	IAP	Other	GDSC2	AUC	36	0.07953667953667955	0.6447197878273412	higher_expression_more_resistant	0.969557574364595
VEZF1	all_breast_lines	1069	EHT-1864	RAC1, RAC2, RAC3	Cytoskeleton	GDSC1	AUC	43	0.0721836303231652	0.6455214958197649	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	155	Ponatinib	ABL, PDGFRA, VEGFR2, FGFR1, SRC, TIE2, FLT3	Other, kinases	GDSC1	LN_IC50	44	-0.0711768851303735	0.6461442820339697	higher_expression_more_sensitive	0.9676690019401885
